Plasmid_ID,Size_bp,size_group,tRNA_Group,Total_ARG_Count,log10_1p_ARG_count
NZ_CP081355.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP082790.1,38056,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP077743.1,11899,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP083261.1,2465,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP083435.1,22961,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP083672.1,20732,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP083729.1,27440,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP098728.1,42928,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP098730.1,2473,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP077934.1,28425,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP077935.1,256180,≥100 kb,tRNA+,3.0,0.6020599913279624
NZ_CP077876.1,28395,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP077879.1,28395,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP077881.1,28395,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP077887.1,28358,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP077886.1,28979,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP077909.1,46752,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP077927.1,33926,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP099507.1,2360,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP099505.1,20723,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP099503.1,24655,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP099501.1,2360,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP099509.1,22489,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP099496.1,24654,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP099498.1,2360,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024204.1,24496,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP116910.1,41081,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP089155.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP089158.1,30818,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP089160.1,21089,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP089163.1,21807,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP089164.1,20721,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP089166.1,28953,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP089587.1,26732,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP068683.1,17697,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP091413.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP091877.2,16592,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP080252.1,20729,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092053.1,13162,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062315.1,27035,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP062313.1,17329,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062319.1,24654,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062321.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP062323.1,20691,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062325.1,27068,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP062328.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062332.1,13162,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062337.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062335.1,20691,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062341.1,20721,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062343.1,20691,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062345.1,17329,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062349.1,20653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062351.1,16691,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP062355.1,20680,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062359.1,27268,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062365.1,27473,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062367.1,27068,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP062369.1,27268,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062371.1,27267,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062374.1,3566,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062375.1,2366,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP062377.1,19781,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062379.1,27265,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062385.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062389.1,27269,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062392.1,24655,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062394.1,27439,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092826.1,25884,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP092557.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092559.1,78566,<100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP092560.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092562.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092564.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092566.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092568.1,24652,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092539.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092541.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092543.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092582.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092545.1,78567,<100 kb,tRNA-,17.0,1.255272505103306
NZ_CP092546.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092548.1,78566,<100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP092549.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092551.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092553.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP092555.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP093931.1,36923,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP094444.1,48552,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP094856.1,2402,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP094858.1,46979,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP094854.1,2402,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP064390.1,32188,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP078522.1,46979,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP025684.1,24495,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP025694.1,40253,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP025695.1,17851,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP091524.1,2483,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP094664.1,27265,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP099577.1,16683,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP091526.1,36202,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_AP024725.1,20465,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024727.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024729.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024731.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024733.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024735.1,18532,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024737.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024739.1,40197,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024740.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024743.1,23724,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP024744.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP104021.1,27068,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP103861.1,27068,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP094749.1,4443,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP094754.1,4504,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP094756.1,4729,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP094767.1,4740,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP095114.1,4468,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP032822.1,24655,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP096523.1,37279,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP096527.1,34523,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP096529.1,35612,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP096531.1,37004,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP096533.1,39628,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP096534.1,2361,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP096536.1,38430,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP096538.1,2407,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP096541.1,13757,<100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP113008.1,41657,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP113010.1,37869,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113023.1,34956,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP113017.1,29813,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP113020.1,39805,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113026.1,22927,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113025.1,20414,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113024.1,20181,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113028.1,27068,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP113033.1,20267,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113034.1,17606,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113030.1,17850,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113038.1,25943,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP113036.1,34598,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP113035.1,26336,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP113043.1,54230,<100 kb,tRNA-,9.0,1.0
NZ_CP113045.1,36673,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP113048.1,35294,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP113050.1,22943,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP113232.1,20673,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP115888.1,2473,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP096273.1,32359,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP117205.1,27080,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP117237.1,27269,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP117241.1,4326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP117243.1,4439,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP117240.1,30891,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP117239.1,15773,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP117980.1,5925,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP119114.1,2391,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP119110.1,45608,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP119112.1,2271,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP090408.1,52881,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP119342.1,41208,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP119345.1,27498,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP118831.1,19761,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP118833.1,19760,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP118836.1,19760,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP125896.1,31309,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP125898.1,20460,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP109934.1,28243,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP109935.1,24652,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP127020.1,27322,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP127022.1,27322,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP127023.1,34996,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP127018.1,27438,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP156698.1,27267,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP156985.1,24403,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP156696.1,24451,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP165775.1,27069,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP165639.1,24654,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP165643.1,27268,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP165779.1,27067,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP162116.1,27268,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP162117.1,2462,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP162114.1,24654,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP165635.1,20403,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP165637.1,32592,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP115475.1,25430,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP130506.1,42526,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP130511.1,42533,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP130514.1,20641,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP130519.1,25958,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP130521.1,25959,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP130527.1,43336,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP130535.1,42914,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP130546.1,42533,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP130548.1,20637,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP132025.1,34901,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP132030.1,35038,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP132032.1,34981,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP132034.1,35037,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP132373.1,28895,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP132364.1,2230,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP132366.1,81560,<100 kb,tRNA-,9.0,1.0
NZ_CP132363.1,27270,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP132370.1,22815,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP132369.1,36305,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP133443.1,2276,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP133444.1,2908,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP133661.1,42831,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP134069.1,27826,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP134535.1,25109,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP134802.1,24654,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP136526.1,4439,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP136525.1,37136,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP136530.1,4439,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP136529.1,37136,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP135967.1,3044,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP138456.2,2473,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP152411.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP138567.1,34997,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP165633.1,41213,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP120168.1,43859,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120171.1,40206,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120175.1,33701,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120198.1,33700,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120183.1,33647,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120202.1,39930,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120122.1,33911,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP129358.1,42033,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120080.1,33701,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120094.1,33700,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120097.1,43010,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120109.1,38825,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120112.1,33770,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120116.1,33706,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120119.1,33647,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120133.1,33701,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120126.1,45948,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120135.1,33777,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120144.1,33934,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120153.1,33676,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120163.1,37595,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP129353.1,36291,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120002.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120003.1,4451,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120010.1,20707,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120005.1,20727,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120006.1,4441,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120012.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120015.1,20724,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120016.1,4439,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120018.1,44067,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120021.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120024.1,20729,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120026.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120031.1,41716,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120034.1,33647,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120037.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120039.1,33371,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120042.1,39161,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120045.1,41456,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120048.1,33677,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120051.1,33649,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120068.1,36030,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP120071.1,33427,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP152122.1,27079,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP169951.1,27098,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP120058.1,36291,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP139867.1,19762,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP160636.1,27267,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP169948.1,34343,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP169946.1,27067,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP120054.1,38657,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP159431.1,20642,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP152311.1,27265,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP157421.1,2473,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP157422.1,34344,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP085319.1,35294,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP085321.1,29583,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP134619.1,23740,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP138665.1,20446,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP138668.1,20721,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP154498.1,37655,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP158668.1,30084,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP154862.1,27269,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP154864.1,27269,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP146216.1,27332,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP146211.1,20879,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP146212.1,19784,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP146214.1,21414,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP157311.1,2505,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP157313.1,27069,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP157309.1,36446,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP157774.1,20653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP157775.1,3567,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP157307.1,30083,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP157770.1,24653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP156039.1,27069,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP152315.1,27268,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP158489.1,27269,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP157772.1,2537,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP159799.1,27035,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP160482.1,20403,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP147507.1,14517,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP147692.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP147689.1,2469,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP147695.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP147832.1,23062,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP147873.1,33648,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP148077.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP148080.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP149462.1,28985,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP149809.1,27004,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP149806.1,20653,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP149938.1,25925,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP143801.1,20403,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150654.1,11451,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150652.1,4350,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150653.1,2188,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150656.1,14477,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150655.1,39287,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP150658.1,13163,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150728.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150730.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150732.1,21326,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150736.1,40446,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP150738.1,41460,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP150740.1,30215,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150745.1,13580,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP150746.1,7432,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150889.1,27268,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150890.1,3567,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP150894.1,24313,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP151141.1,2383,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP151143.1,27099,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP151114.1,24652,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP151120.1,25430,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP151116.1,2462,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP151117.1,27257,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP151145.1,23061,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP151128.1,20730,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP151126.1,13364,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP151148.1,60647,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP151149.1,18969,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP151150.1,24818,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP151151.1,2473,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP151130.1,24256,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP151139.1,27269,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP151124.1,27068,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP151256.1,19758,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP151122.1,25430,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP151259.1,26375,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP151258.1,1918,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP131650.1,13166,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP131653.1,33996,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP131660.1,28311,<100 kb,tRNA-,2.0,0.47712125471966244
