task,run,seed,Code,Product,normalized_gain_pct
regression,3,44,MGH,IS91-like element ISCR1 family transposase,4.153762743562072e-07
regression,3,44,MGI,IS91-like element ISCR2 family transposase,0.0
regression,3,44,MGJ,IS91-like element ISCR3 family transposase,0.0
regression,3,44,MGK,IS91-like element ISEc37 family transposase,0.0
regression,3,44,MGL,IS91-like element ISMno24 family transposase,0.0
regression,3,44,MGM,IS91-like element ISPda2 family transposase,0.0
regression,3,44,MGN,IS91-like element ISPps1 family transposase,0.0
regression,3,44,MGO,IS91-like element ISPsy3 family transposase,0.0
regression,3,44,MGP,IS91-like element ISSbo1 family transposase,0.0
regression,3,44,MGQ,IS91-like element ISVa3 family transposase,0.0
regression,3,44,MGR,IS91-like element ISVsa21 family transposase,0.0
regression,3,44,MGS,IS91-like element ISVsa3 family transposase,0.0
regression,3,44,MGT,IS91-like element ISVsa9 family transposase,0.0
regression,3,44,MGU,IS911 ORF1,0.0
regression,3,44,MGV,IS911 ORF2,0.0
regression,3,44,MGW,IS982 family transposase,0.0011711201560069974
regression,3,44,MGX,IS982-like element IS1187 family transposase,0.0
regression,3,44,MGY,IS982-like element IS233A family transposase,0.0
regression,3,44,MGZ,IS982-like element IS982 family transposase,0.0
regression,3,44,MHA,IS982-like element IS982B family transposase,0.0
regression,3,44,MHB,IS982-like element IS982C family transposase,0.0
regression,3,44,MHC,IS982-like element ISAba4 family transposase,0.0
regression,3,44,MHD,IS982-like element ISAba825 family transposase,0.0
regression,3,44,MHE,IS982-like element ISAba9 family transposase,0.0
regression,3,44,MHF,IS982-like element ISAcsp2 family transposase,0.0
regression,3,44,MHG,IS982-like element ISCef3 family transposase,0.0
regression,3,44,MHH,IS982-like element ISDds4 family transposase,0.0
regression,3,44,MHI,IS982-like element ISDds5 family transposase,0.0
regression,3,44,MHJ,IS982-like element ISEfm1 family transposase,0.0
regression,3,44,MHK,IS982-like element ISGsp1 family transposase,0.0
regression,3,44,MHL,IS982-like element ISLgar2 family transposase,0.0
regression,3,44,MHM,IS982-like element ISLgar3 family transposase,0.0
regression,3,44,MHN,IS982-like element ISLh1 family transposase,0.0
regression,3,44,MHO,IS982-like element ISLll1 family transposase,0.0
regression,3,44,MHP,IS982-like element ISLpl4 family transposase,0.0
regression,3,44,MHQ,IS982-like element ISPrsp2 family transposase,0.0
regression,3,44,MHR,IS982-like element ISPsa1 family transposase,0.0
regression,3,44,MHS,IS982-like element ISPsma1 family transposase,0.0
regression,3,44,MHT,IS982-like element ISRa1 family transposase,0.0
regression,3,44,MHU,ISAon1 family transposase,0.0
regression,3,44,MHV,ISAon1 family transposase N-terminal region protein,0.0
regression,3,44,MHW,ISAs1 family transposase,0.00022338374070513496
regression,3,44,MHX,ISAs1-like element IS2404/ISMul1 family transposase,0.0
regression,3,44,MHY,ISAs1-like element ISAcma12 family transposase,0.0
regression,3,44,MHZ,ISAs1-like element ISAeme1 family transposase,0.0
regression,3,44,MIA,ISAs1-like element ISAeme2 family transposase,0.0
regression,3,44,MIB,ISAs1-like element ISAli14 family transposase,0.0
regression,3,44,MIC,ISAs1-like element ISAs1 family transposase,0.0
regression,3,44,MID,ISAs1-like element ISAs12 family transposase,0.0
regression,3,44,MIE,ISAs1-like element ISAsp2 family transposase,0.0
regression,3,44,MIF,ISAs1-like element ISAzs11 family transposase,0.0
regression,3,44,MIG,ISAs1-like element ISAzs12 family transposase,0.0
regression,3,44,MIH,ISAs1-like element ISAzs15 family transposase,0.0
regression,3,44,MII,ISAs1-like element ISAzs22 family transposase,0.0
regression,3,44,MIJ,ISAs1-like element ISAzs5 family transposase,0.0
regression,3,44,MIK,ISAs1-like element ISCysp7 family transposase,0.0
regression,3,44,MIL,ISAs1-like element ISCysp8 family transposase,0.0
regression,3,44,MIM,ISAs1-like element ISEc1 family transposase,0.0
regression,3,44,MIN,ISAs1-like element ISEc5 family transposase,0.0
regression,3,44,MIO,ISAs1-like element ISKpn31 family transposase,0.0
regression,3,44,MIP,ISAs1-like element ISKpn9 family transposase,0.0
regression,3,44,MIQ,ISAs1-like element ISMul1 family transposase,0.0
regression,3,44,MIR,ISAs1-like element ISOan1 family transposase,0.0
regression,3,44,MIS,ISAs1-like element ISPa60 family transposase,0.0
regression,3,44,MIT,ISAs1-like element ISRm21 family transposase,0.0
regression,3,44,MIU,ISAs1-like element ISSba2 family transposase,0.0
regression,3,44,MIV,ISAs1-like element ISVa13 family transposase,0.0
regression,3,44,MIW,ISAzo13 family transposase,0.0002853681839062179
regression,3,44,MIX,ISAzo13-like element ISNpu10 family transposase,0.0
regression,3,44,MIY,ISAzo13-like element ISNsp4 family transposase,0.0
regression,3,44,MIZ,ISAzo13-like element ISRop2 family transposase,0.0
regression,3,44,MJA,ISAzo13-like element ISScl2 family transposase,0.0
regression,3,44,MJB,ISAzo13-like element ISStsp1 family transposase,0.0
regression,3,44,MJC,ISAzo13-like element transposase-related protein,0.0
regression,3,44,MJD,ISC system 2Fe-2S type ferredoxin,0.0
regression,3,44,MJE,ISCR15b transposase,0.0
regression,3,44,MJF,ISH3 family transposase,8.694874429536753e-05
regression,3,44,MJG,ISH3-like element ISH20A family transposase,0.0
regression,3,44,MJH,ISH3-like element ISH27-2 family transposase,0.0
regression,3,44,MJI,ISH3-like element ISH27-3 family transposase,0.0
regression,3,44,MJJ,ISH3-like element ISH3B family transposase,0.0
regression,3,44,MJK,ISH3-like element ISH51 family transposase,0.0
regression,3,44,MJL,ISH3-like element ISHla1 family transposase,0.0
regression,3,44,MJM,ISH3-like element ISHla8 family transposase,0.0
regression,3,44,MJN,ISH3-like element ISHla9 family transposase,0.0
regression,3,44,MJO,ISH3-like element ISHvo20 family transposase,0.0
regression,3,44,MJP,ISH3-like element ISHvo21 family transposase,0.0
regression,3,44,MJQ,ISH3-like element ISHvo22 family transposase,0.0
regression,3,44,MJR,ISH3-like element ISMma1 family transposase,0.0
regression,3,44,MJS,ISH3-like element ISSis6 family transposase,0.0
regression,3,44,MJT,ISH6 family transposase,0.0
regression,3,44,MJU,ISH6-like element ISHala2 family transposase,0.0
regression,3,44,MJV,ISH6-like element ISHla10 family transposase,0.0
regression,3,44,MJW,ISH6-like element ISHma5 family transposase,0.0
regression,3,44,MJX,ISH6-like element ISNph3 family transposase,0.0
regression,3,44,MJY,ISKra4 family transposase,0.0005835743517467214
regression,3,44,MJZ,ISKra4-like element ISAfe13 family transposase,0.0
regression,3,44,MKA,ISKra4-like element ISAra2 family transposase,0.0
regression,3,44,MKB,ISKra4-like element ISBte1 family transposase,0.0
regression,3,44,MKC,ISKra4-like element ISBte2 family transposase,0.0
regression,3,44,MKD,ISKra4-like element ISBugl3 family transposase,0.0
regression,3,44,MKE,ISKra4-like element ISBusp5 family transposase,0.0
regression,3,44,MKF,ISKra4-like element ISCasp2 family transposase,0.0
regression,3,44,MKG,ISKra4-like element ISCasp3 family transposase,0.0
regression,3,44,MKH,ISKra4-like element ISDere1 family transposase,0.0
regression,3,44,MKI,ISKra4-like element ISEc51 family transposase,0.0
regression,3,44,MKJ,ISKra4-like element ISKpn19 family transposase,0.0
regression,3,44,MKK,ISKra4-like element ISMet1 family transposase,0.0
regression,3,44,MKL,ISKra4-like element ISMic1 family transposase,0.0
regression,3,44,MKM,ISKra4-like element ISNsp5 family transposase,0.0
regression,3,44,MKN,ISKra4-like element ISOni1 family transposase,0.0
regression,3,44,MKO,ISKra4-like element ISOni2 family transposase,0.0
regression,3,44,MKP,ISKra4-like element ISSfr3 family transposase,0.0
regression,3,44,MKQ,ISKra4-like element ISSri1 family transposase,0.0
regression,3,44,MKR,ISKra4-like element ISSusp3 family transposase,0.0
regression,3,44,MKS,ISKra4-like element ISSusp4 family transposase,0.0
regression,3,44,MKT,ISKra4-like element ISSysp7 family transposase,0.0
regression,3,44,MKU,ISKra4-like element ISXne1 family transposase,0.0
regression,3,44,MKV,ISL3 family transposase,0.0005544612840304027
regression,3,44,MKW,ISL3-like element IS1165 family transposase,0.0
regression,3,44,MKX,ISL3-like element IS1181 family transposase,0.0
regression,3,44,MKY,ISL3-like element IS1251 family transposase,0.0
regression,3,44,MKZ,ISL3-like element IS1411 family transposase,0.0
regression,3,44,MLA,ISL3-like element IS1476 family transposase,0.0
regression,3,44,MLB,ISL3-like element ISAar19 family transposase,0.0
regression,3,44,MLC,ISL3-like element ISAcma10 family transposase,0.0
regression,3,44,MLD,ISL3-like element ISAcma23 family transposase,0.0
regression,3,44,MLE,ISL3-like element ISAe1 family transposase,0.0
regression,3,44,MLF,ISL3-like element ISAeme19 family transposase,0.0
regression,3,44,MLG,ISL3-like element ISAtc1 family transposase,0.0
regression,3,44,MLH,ISL3-like element ISAtc2 family transposase,0.0
regression,3,44,MLI,ISL3-like element ISAzs13 family transposase,0.0
regression,3,44,MLJ,ISL3-like element ISBma1 family transposase,0.0
regression,3,44,MLK,ISL3-like element ISCfr12 family transposase,0.0
regression,3,44,MLL,ISL3-like element ISEc38 family transposase,0.0
regression,3,44,MLM,ISL3-like element ISEc53 family transposase,0.0
regression,3,44,MLN,ISL3-like element ISEfa11 family transposase,0.0
regression,3,44,MLO,ISL3-like element ISEfa5 family transposase,0.0
regression,3,44,MLP,ISL3-like element ISIde1 family transposase,0.0
regression,3,44,MLQ,ISL3-like element ISKox3 family transposase,0.0
regression,3,44,MLR,ISL3-like element ISKpn25 family transposase,0.0
regression,3,44,MLS,ISL3-like element ISMdi2 family transposase,0.0
regression,3,44,MLT,ISL3-like element ISMex10 family transposase,0.0
regression,3,44,MLU,ISL3-like element ISMex24 family transposase,0.0
regression,3,44,MLV,ISL3-like element ISMex26 family transposase,0.0
regression,3,44,MLW,ISL3-like element ISMno5 family transposase,0.0
regression,3,44,MLX,ISL3-like element ISP1 family transposase,0.0
regression,3,44,MLY,ISL3-like element ISPfr18 family transposase,0.0
regression,3,44,MLZ,ISL3-like element ISPfr2 family transposase,0.0
regression,3,44,MMA,ISL3-like element ISPpu12 family transposase,0.0
regression,3,44,MMB,ISL3-like element ISPsp2 family transposase,0.0
regression,3,44,MMC,ISL3-like element ISPst2 family transposase,0.0
regression,3,44,MMD,ISL3-like element ISPst9 family transposase,0.0
regression,3,44,MME,ISL3-like element ISRso15 family transposase,7.864267463795738e-06
regression,3,44,MMF,ISL3-like element ISRsp8 family transposase,0.0
regression,3,44,MMG,ISL3-like element ISRta1 family transposase,0.0
regression,3,44,MMH,ISL3-like element ISSau8 family transposase,0.0
regression,3,44,MMI,ISL3-like element ISSeq1 family transposase,0.0
regression,3,44,MMJ,ISL3-like element ISSm4 family transposase,0.0
regression,3,44,MMK,ISL3-like element ISSth1 family transposase,0.0
regression,3,44,MML,ISL3-like element ISStma11 family transposase,0.0
regression,3,44,MMM,ISL3-like element ISTfe1 family transposase,0.0
regression,3,44,MMN,ISL3-like element ISVa10 family transposase,0.0
regression,3,44,MMO,ISL3-like element ISXoo13 family transposase,0.0
regression,3,44,MMP,ISLre2 family transposase,0.0
regression,3,44,MMQ,ISLre2-like element ISCst1 family transposase,0.0
regression,3,44,MMR,ISLre2-like element ISGsp3 family transposase,0.0
regression,3,44,MMS,ISLre2-like element ISLca4 family transposase,0.0
regression,3,44,MMT,ISLre2-like element ISLcr2 family transposase,0.0
regression,3,44,MMU,ISLre2-like element ISLre2 family transposase,0.0
regression,3,44,MMV,ISNCY family transposase,0.00010822001642007381
regression,3,44,MMW,ISNCY family transposase ISH7A,0.0
regression,3,44,MMX,ISNCY-like element ISAau5 family transposase,0.0
regression,3,44,MMY,ISNCY-like element ISAba32 family transposase,0.0
regression,3,44,MMZ,ISNCY-like element ISAjo2 family transposase,0.0
regression,3,44,MNA,ISNCY-like element ISBj12 family transposase,0.0
regression,3,44,MNB,ISNCY-like element ISBth18 family transposase,0.0
regression,3,44,MNC,ISNCY-like element ISBva1 family transposase,0.0
regression,3,44,MND,ISNCY-like element ISH7A family transposase,0.0
regression,3,44,MNE,ISNCY-like element ISH7B family transposase,0.0
regression,3,44,MNF,ISNCY-like element ISHvo14 family transposase,0.0
regression,3,44,MNG,ISNCY-like element ISKpn21 family transposase,0.0
regression,3,44,MNH,ISNCY-like element ISLad2 family transposase,0.0
regression,3,44,MNI,ISNCY-like element ISLbi1 family transposase,0.0
regression,3,44,MNJ,ISNCY-like element ISMex6 family transposase,0.0
regression,3,44,MNK,ISNCY-like element ISMlo5 family transposase,0.0
regression,3,44,MNL,ISNCY-like element ISMma11 family transposase,0.0
regression,3,44,MNM,ISNCY-like element ISRel10 family transposase,0.0
regression,3,44,MNN,ISNCY-like element ISRel26 family transposase,0.0
regression,3,44,MNO,ISNCY-like element ISRjo3 family transposase,0.0
regression,3,44,MNP,ISNCY-like element ISRle10 family transposase,0.0
regression,3,44,MNQ,ISNCY-like element ISRm17 family transposase,0.0
regression,3,44,MNR,ISNCY-like element ISRsp17 family transposase,0.0
regression,3,44,MNS,ISNCY-like element ISRtr6 family transposase,0.0
regression,3,44,MNT,ISNCY-like element ISTco5 family transposase,0.0
regression,3,44,MNU,ISSfl1 ORF1,0.0
regression,3,44,MNV,ISSfl1 ORF2,0.0
regression,3,44,MNW,ISSfl2 ORF,0.0
regression,3,44,MNX,ISSfl3 ORF,0.0
regression,3,44,MNY,ISSfl4 ORF1,0.0
regression,3,44,MNZ,ISSfl4 ORF2,0.0
regression,3,44,MOA,ISSfl4 ORF3,0.0
regression,3,44,MOB,IacB protein,0.0
regression,3,44,MOC,IbrB-like domain-containing protein,0.0
regression,3,44,MOD,IclR family transcriptional regulator,0.08437850270449596
regression,3,44,MOE,IclR family transcriptional regulator BlcR,0.0
regression,3,44,MOF,IclR family transcriptional regulator C-terminal domain-containing protein,0.0
regression,3,44,MOG,IclR family transcriptional regulator NdgR,0.0
regression,3,44,MOH,IclR family transcriptional regulator PcaU,0.0
regression,3,44,MOI,IclR family transcriptional regulator PobR,0.0
regression,3,44,MOJ,IclR family transcriptional regulator YiaJ,0.0
regression,3,44,MOK,IclR family transcriptional regulator domain-containing protein,0.0
regression,3,44,MOL,IcmB protein,0.0
regression,3,44,MOM,IcmB type IV secretion system protein,0.0
regression,3,44,MON,IcmC-like type IV secretion system protein,0.0
regression,3,44,MOO,IcmG-like type IV secretion system protein,0.0
regression,3,44,MOP,IcmO-like type IV secretion system protein,0.0
regression,3,44,MOQ,IcmP (DotM),0.0
regression,3,44,MOR,IcmP-like type IV secretion system protein,0.0
regression,3,44,MOS,IcmT/TraK family protein,0.0025136021158557583
regression,3,44,MOT,"IcsB, invasion protein",0.0
regression,3,44,MOU,IdeS/Mac family cysteine endopeptidase,0.0
regression,3,44,MOV,Ig domain protein group 2 domain protein,0.0
regression,3,44,MOW,Ig domain-containing protein,0.0
regression,3,44,MOX,Ig-like domain repeat protein,0.0
regression,3,44,MOY,Ig-like domain-containing alpha-2-macroglobulin family protein,0.0
regression,3,44,MOZ,Ig-like domain-containing protein,0.07333144691498418
regression,3,44,MPA,Ig-like repeat protein Blp2,0.0
regression,3,44,MPB,Ig-specific serine endopeptidase MIP,0.0
regression,3,44,MPC,IgG-binding virulence factor TspB family protein,0.0
regression,3,44,MPD,IgaA/UmoB family intracellular growth attenuator,0.0
regression,3,44,MPE,IgiC,0.0
regression,3,44,MPF,IlvD/Edd family dehydratase,4.276087799130211e-05
regression,3,44,MPG,ImcF-related family protein,0.0
regression,3,44,MPH,Imm1 family immunity protein,0.0
regression,3,44,MPI,Imm10 family immunity protein,0.0
regression,3,44,MPJ,Imm15 family immunity protein,0.0
