phylum,Genome_ID,Replicon_ID,all_CDS_n,nonhypothetical_CDS_n,nonhypothetical_coding_nt_n,informative_family_n,plasmid_CCI_big_gene
Pseudomonadota,GCF_041886205.1,NZ_CP169031.1,96,47,50535,2,1.0122211669276382
Pseudomonadota,GCF_041889455.1,NZ_CP139929.1,113,60,68241,2,1.0168777844271562
Pseudomonadota,GCF_041892465.1,NZ_CP169079.1,127,49,54840,1,1.369620253164557
Pseudomonadota,GCF_041893525.1,NZ_CP169069.1,205,190,190620,1,0.9236242884250474
Pseudomonadota,GCF_041897545.1,NZ_CP169226.1,121,54,60387,4,1.0680566859509588
Pseudomonadota,GCF_041897545.1,NZ_CP169228.1,89,45,47874,4,0.958741624258676
Pseudomonadota,GCF_041900615.1,NZ_CP152639.1,120,53,62241,1,1.2625127681307458
Pseudomonadota,GCF_041927005.1,NZ_CP153070.1,117,60,66096,2,1.033940307424909
Pseudomonadota,GCF_041927085.1,NZ_CP153040.1,114,58,67206,2,1.0033155277214956
Pseudomonadota,GCF_041930365.1,NZ_CP169339.1,1636,1556,1448274,11,0.993203959560529
Pseudomonadota,GCF_041941435.1,NZ_CP131481.1,110,48,60651,1,0.5172413793103449
Pseudomonadota,GCF_042013535.1,NZ_CP162075.1,97,51,53964,4,1.0432296508386127
Pseudomonadota,GCF_042137995.2,NZ_CP169753.1,398,244,212742,2,1.1105516736133705
Pseudomonadota,GCF_042140285.1,NZ_CP169768.1,3597,3088,3140910,18,0.9313542819245588
Pseudomonadota,GCF_042140325.1,NZ_CP169774.1,116,54,65043,1,0.8561341571050309
Pseudomonadota,GCF_042143465.1,NZ_CP169818.1,113,48,61587,1,0.8581623550401427
Pseudomonadota,GCF_042144055.1,NZ_CP169820.1,88,52,52053,1,0.6047745358090185
Pseudomonadota,GCF_042148545.1,NZ_CP169843.1,102,41,55371,1,0.8525519848771267
Pseudomonadota,GCF_042149195.1,NZ_CP169851.1,116,53,64755,1,0.8536155202821869
Pseudomonadota,GCF_042151085.1,NZ_CP169863.1,91,52,58233,1,0.6353711790393013
Pseudomonadota,GCF_042151695.1,NZ_CP169867.1,121,51,64527,1,0.8735244519392917
Pseudomonadota,GCF_042186005.1,NZ_CP104831.1,107,48,36141,2,0.9583857039032108
Pseudomonadota,GCF_042192375.1,NZ_CP071701.1,166,152,148287,1,1.0080527086383602
Pseudomonadota,GCF_042258825.1,NZ_CP170154.1,416,241,196500,2,1.1166115244587718
Pseudomonadota,GCF_042377965.1,NZ_CP170159.1,843,725,737532,2,1.4334449586299691
Pseudomonadota,GCF_042448555.1,NZ_CP170253.1,168,74,86043,1,0.1613691931540342
Pseudomonadota,GCF_042474915.1,NZ_CP132916.1,119,49,57315,1,0.869140625
Pseudomonadota,GCF_042480395.1,NZ_CP133055.1,141,82,76704,1,0.6559322033898305
Pseudomonadota,GCF_042604625.1,NZ_CP170468.1,40,19,21498,6,0.9335164914927504
Pseudomonadota,GCF_042604625.1,NZ_CP170470.1,562,491,502539,6,1.0523514439850266
Pseudomonadota,GCF_042604635.1,NZ_CP170475.1,376,323,365982,7,2.314230742407975
Pseudomonadota,GCF_042938965.1,NZ_CP170663.1,1034,933,1033818,14,1.9448567516161324
Pseudomonadota,GCF_042938965.1,NZ_CP170664.1,533,476,499668,14,1.9837855255046557
Pseudomonadota,GCF_042938965.1,NZ_CP170666.1,1573,1390,1608162,14,1.9450175251028283
Pseudomonadota,GCF_042938965.1,NZ_CP170668.1,399,346,417180,14,1.978287327863887
Pseudomonadota,GCF_042938965.1,NZ_CP170671.1,74,41,41715,14,1.68169794908505
Pseudomonadota,GCF_042945525.1,NZ_CP174428.1,108,56,67524,2,1.0257297155626672
Pseudomonadota,GCF_042980585.1,NZ_CP135242.1,1190,1022,996489,1,1.3597858468978026
Pseudomonadota,GCF_042980585.1,NZ_CP135243.1,1418,1275,1325319,1,1.487584141196174
Pseudomonadota,GCF_043038945.1,NZ_CP134541.1,141,61,56559,1,0.8468468468468469
Pseudomonadota,GCF_043039655.1,NZ_CP134545.1,115,53,64755,1,0.8536155202821869
Pseudomonadota,GCF_043049525.1,NZ_CP134572.1,117,54,65748,1,0.8422876949740035
Pseudomonadota,GCF_043050195.1,NZ_CP134576.1,115,53,64797,1,0.8536155202821869
Pseudomonadota,GCF_043050845.1,NZ_CP134577.1,97,39,38907,1,0.8386123680241327
Pseudomonadota,GCF_043051495.1,NZ_CP134581.1,114,51,63165,1,0.8620378719567178
Pseudomonadota,GCF_043054075.1,NZ_CP134593.1,114,51,53232,1,0.8407185628742515
Pseudomonadota,GCF_043099505.1,NZ_CP170834.1,74,62,52839,1,0.9629629629629628
Pseudomonadota,GCF_043099525.1,NZ_CP170855.1,80,80,79062,7,1.2966974171471544
Pseudomonadota,GCF_043099635.1,NZ_CP170932.1,186,180,198567,1,0.5944103612815269
Pseudomonadota,GCF_043226085.1,NZ_CP171226.1,238,208,239892,4,1.6595601553806223
Pseudomonadota,GCF_043226085.1,NZ_CP171227.1,70,57,58347,4,1.633400576667514
Pseudomonadota,GCF_043231215.1,NZ_CP151646.1,107,44,41019,2,0.955408942974388
Pseudomonadota,GCF_043521465.1,NZ_CP171367.1,114,56,63735,2,1.0356474568006582
Pseudomonadota,GCF_043522075.1,NZ_CP171373.1,114,56,63735,2,1.0356474568006582
Pseudomonadota,GCF_043589935.1,NZ_CP171455.1,382,340,414222,2,1.3823719099881493
Pseudomonadota,GCF_043950125.1,NZ_CP171792.1,115,53,64797,1,0.8536155202821869
Pseudomonadota,GCF_043950425.1,NZ_CP171535.1,108,51,67494,2,1.0502572840064708
Pseudomonadota,GCF_043950445.1,NZ_CP171529.1,117,57,65991,2,1.0227187091340293
Pseudomonadota,GCF_043966005.1,NZ_CP143669.1,129,55,60444,1,1.3063063063063065
Pseudomonadota,GCF_043968025.1,NZ_CP143700.1,365,251,238026,1,1.2707792207792208
Pseudomonadota,GCF_043969345.1,NZ_CP143709.1,140,67,65670,1,1.3241379310344827
Pseudomonadota,GCF_043969365.1,NZ_CP143713.1,238,134,128046,1,1.2102857142857142
Pseudomonadota,GCF_043970025.1,NZ_CP143720.1,117,54,66825,1,1.2462612163509472
Pseudomonadota,GCF_043970705.1,NZ_CP143730.1,139,66,64665,1,1.3263646922183507
Pseudomonadota,GCF_043972045.1,NZ_CP143742.1,139,66,64665,1,1.3263646922183507
Pseudomonadota,GCF_043974645.1,NZ_CP143762.1,136,63,61350,1,1.3102625298329356
Pseudomonadota,GCF_044056015.1,NZ_CP171983.1,384,326,367626,11,1.6297261912248435
Pseudomonadota,GCF_044056015.1,NZ_CP171989.1,512,454,467586,11,1.6313760727718445
Pseudomonadota,GCF_044056015.1,NZ_CP171992.1,35,16,18702,11,1.4187548663811569
Pseudomonadota,GCF_044057485.1,NZ_CP172008.1,235,170,165906,1,0.477491601343785
Pseudomonadota,GCF_044099165.1,NZ_CP172110.1,120,63,70899,3,1.075610393051896
Pseudomonadota,GCF_044324805.1,NZ_CP172147.1,93,46,40116,2,0.988444700618936
Pseudomonadota,GCF_044324815.1,NZ_CP172153.1,90,55,56049,2,0.95893384779807
Pseudomonadota,GCF_044324875.1,NZ_CP172188.1,109,61,56532,3,0.96991466619693
Pseudomonadota,GCF_044324885.1,NZ_CP172196.1,117,53,62769,4,1.0251496759126868
Pseudomonadota,GCF_044324925.1,NZ_CP172219.1,114,58,52671,3,0.9591743338867336
Pseudomonadota,GCF_044344005.1,NZ_CP172343.1,106,52,64425,2,1.0254292954705555
Pseudomonadota,GCF_044355935.1,NZ_CP149002.1,122,54,62397,2,0.9958048095488854
Pseudomonadota,GCF_044758975.1,NZ_CP172865.1,118,99,145152,2,1.1921648446909292
Pseudomonadota,GCF_044793255.1,NZ_CP050248.1,135,60,69549,2,1.024564190829251
Pseudomonadota,GCF_044866915.1,NZ_CP173215.1,67,35,28017,3,1.2553470208212516
Pseudomonadota,GCF_044866915.1,NZ_CP173216.1,102,50,44019,3,1.085285342414467
Pseudomonadota,GCF_044869115.1,NZ_CP173200.1,129,61,64050,1,1.286624203821656
Pseudomonadota,GCF_044999545.1,NZ_CP173297.1,126,50,55044,1,1.369620253164557
Pseudomonadota,GCF_044999545.1,NZ_CP173302.1,12,12,9474,1,1.0769230769230769
Pseudomonadota,GCF_044999555.1,NZ_CP173289.1,127,50,55143,1,1.370417193426043
Pseudomonadota,GCF_044999565.1,NZ_CP173293.1,126,50,55044,1,1.369620253164557
Pseudomonadota,GCF_045004235.1,NZ_CP173369.1,41,41,38211,1,0.8431372549019608
Pseudomonadota,GCF_045004275.1,NZ_CP173376.1,41,41,38202,1,0.8578431372549019
Pseudomonadota,GCF_045007305.1,NZ_CP118682.1,100,52,50265,2,0.9625421130141822
Pseudomonadota,GCF_045037445.1,NZ_CP173450.1,223,25,32970,1,1.6760330578512397
Pseudomonadota,GCF_045037465.1,NZ_CP173569.1,102,55,53325,3,1.100482010031402
Pseudomonadota,GCF_045037475.1,NZ_CP173593.1,109,49,39891,4,0.929577377420742
Pseudomonadota,GCF_045037475.1,NZ_CP173594.1,66,33,27306,4,1.17199911197534
Pseudomonadota,GCF_045037505.1,NZ_CP173592.1,86,44,45222,2,0.995991253644315
Pseudomonadota,GCF_045037535.1,NZ_CP173601.1,97,45,49263,2,1.0144074003743593
Pseudomonadota,GCF_045037565.1,NZ_CP173482.1,115,60,49011,2,1.0178381776829282
Pseudomonadota,GCF_045037685.1,NZ_CP173545.1,101,54,52065,3,1.1091358812590044
Pseudomonadota,GCF_045037715.1,NZ_CP173560.1,85,43,44409,2,0.9843779038217082
Pseudomonadota,GCF_045037745.1,NZ_CP173566.1,94,41,48051,2,1.0201830906974405
Pseudomonadota,GCF_045037825.1,NZ_CP173462.1,100,49,45228,3,1.062388131084135
Pseudomonadota,GCF_045037825.1,NZ_CP173465.1,99,46,49959,3,1.0305762728122978
Pseudomonadota,GCF_045037845.1,NZ_CP173654.1,41,41,38211,1,0.8431372549019608
Pseudomonadota,GCF_045037885.1,NZ_CP173645.1,41,41,38211,1,0.8480392156862745
Pseudomonadota,GCF_045037895.1,NZ_CP173648.1,41,41,38211,1,0.8480392156862745
Pseudomonadota,GCF_045037905.1,NZ_CP173651.1,41,41,38211,1,0.8480392156862745
Pseudomonadota,GCF_045037925.1,NZ_CP173639.1,41,41,38211,1,0.8480392156862745
Pseudomonadota,GCF_045037935.1,NZ_CP173642.1,41,41,38202,1,0.8382352941176471
Pseudomonadota,GCF_045037965.1,NZ_CP173615.1,477,414,387090,1,0.8284371327849589
Pseudomonadota,GCF_045040565.1,NZ_CP090653.1,167,154,141141,1,0.965034965034965
Pseudomonadota,GCF_045040595.1,NZ_CP090664.1,163,150,139887,1,0.960997442455243
Pseudomonadota,GCF_045181485.1,NZ_CP173725.1,109,62,73674,1,1.1846282372598165
Pseudomonadota,GCF_045182765.1,NZ_CP173998.1,121,55,62262,4,1.0598767568674712
Pseudomonadota,GCF_045256945.1,NZ_CP174091.1,115,54,66720,1,0.854419410745234
Pseudomonadota,GCF_045277565.1,NZ_CP123585.1,232,210,213282,1,1.177650429799427
Pseudomonadota,GCF_045278885.1,NZ_CP135444.1,418,379,429606,5,1.0235013533600317
Pseudomonadota,GCF_045278885.1,NZ_CP135445.1,377,327,351537,5,0.9962666082489704
Pseudomonadota,GCF_045287825.1,NZ_CP139126.1,201,140,147120,4,0.990934710440226
Pseudomonadota,GCF_045290265.1,NZ_CP142927.1,96,44,46263,2,1.0057057866483945
Pseudomonadota,GCF_045290285.1,NZ_CP142945.1,99,53,48609,3,1.023375088624882
Pseudomonadota,GCF_045291555.1,NZ_CP149516.1,398,367,413277,5,1.0192071523324369
Pseudomonadota,GCF_045291555.1,NZ_CP149517.1,369,312,335268,5,0.9974490099943292
Pseudomonadota,GCF_045344045.1,NZ_CP149250.1,10,7,3312,1,0.3448275862068966
Pseudomonadota,GCF_045344055.1,NZ_CP149245.1,9,6,2634,1,0.32
Pseudomonadota,GCF_045344065.1,NZ_CP149242.1,9,6,2634,1,0.32
Pseudomonadota,GCF_045344195.1,NZ_CP149152.1,107,49,50409,2,1.001588138153965
Pseudomonadota,GCF_045344205.1,NZ_CP149148.1,109,52,52698,2,1.000420224484417
Pseudomonadota,GCF_045348365.1,NZ_CP155823.1,719,641,660534,5,1.0092309271141535
Pseudomonadota,GCF_045348365.1,NZ_CP155824.1,551,506,542058,5,1.0028293342866457
Pseudomonadota,GCF_045517155.1,NZ_CP171884.1,82,62,54189,1,0.8763250883392226
Pseudomonadota,GCF_045586035.1,NZ_CP151534.1,255,236,239538,2,1.3954006209330734
Pseudomonadota,GCF_045673195.1,NZ_CP095808.1,89,41,40128,2,0.9886038937884802
Pseudomonadota,GCF_045678035.1,NZ_CP053064.1,674,566,580431,3,1.32021536160324
Pseudomonadota,GCF_045678035.1,NZ_CP053066.1,222,153,137526,3,1.2033860861115588
Pseudomonadota,GCF_045689955.1,NZ_CP142921.1,106,47,43041,3,1.0502958124056327
Pseudomonadota,GCF_045862425.1,NZ_AP029258.1,107,59,70221,2,1.0375173148968473
Pseudomonadota,GCF_045925845.1,NZ_CP174525.1,252,197,194340,1,0.3829524397776405
Pseudomonadota,GCF_046097165.1,NZ_CP175649.1,115,53,65469,1,0.8538932633420823
Pseudomonadota,GCF_046106325.1,NZ_CP151018.1,117,59,71013,4,1.0497580609740806
Pseudomonadota,GCF_046118635.1,NZ_CP176044.1,110,54,58824,2,1.0824436536180309
Pseudomonadota,GCF_046118685.1,NZ_CP175992.1,110,54,58377,2,1.082050928488182
Pseudomonadota,GCF_046250115.1,NZ_CP176485.1,123,54,59832,4,1.0750211319473553
Pseudomonadota,GCF_046529055.1,NZ_CP160506.1,122,55,62955,2,1.0114656177156178
Pseudomonadota,GCF_046529075.1,NZ_CP160512.1,122,56,64443,2,1.0101197283035506
Pseudomonadota,GCF_046531815.1,NZ_CP058582.1,123,51,59853,2,1.008136130178083
Pseudomonadota,GCF_046569665.1,NZ_JBKHUK010000002.1,348,216,200631,1,0.7743285664457621
Pseudomonadota,GCF_046569665.1,NZ_JBKHUK010000004.1,74,74,83415,1,0.5335413416536662
Pseudomonadota,GCF_046578725.1,NZ_CP172755.1,111,59,70320,2,1.0450500469756876
Pseudomonadota,GCF_046581325.1,NZ_CP142794.1,102,58,52818,3,1.0036530568451942
Pseudomonadota,GCF_046581375.1,NZ_CP142400.1,101,57,52773,3,1.011991118234462
Pseudomonadota,GCF_046581385.1,NZ_CP142785.1,105,51,45114,2,0.8868313447275074
Pseudomonadota,GCF_046622445.1,NZ_CP177004.1,112,58,67482,2,1.0296205630354958
Pseudomonadota,GCF_046622455.1,NZ_CP177000.1,115,57,64455,2,1.0325219713365028
Pseudomonadota,GCF_046622495.1,NZ_CP177010.1,218,145,146916,2,1.0270228358194318
Pseudomonadota,GCF_046628005.1,NZ_CP176917.1,111,58,67212,1,1.183673469387755
Pseudomonadota,GCF_046628065.1,NZ_CP176992.1,115,59,66537,2,1.0197573753212312
Pseudomonadota,GCF_046736325.1,NZ_CP151277.1,580,219,226890,18,1.3354552276838232
Pseudomonadota,GCF_046764195.1,NZ_CP177199.1,108,56,71169,2,1.004731393768458
Pseudomonadota,GCF_046838385.1,NZ_CP177316.1,1033,914,914205,8,1.1806291616535485
Pseudomonadota,GCF_046838385.1,NZ_CP177317.1,243,189,176607,8,1.1795976215480393
Pseudomonadota,GCF_046840415.1,NZ_CP177351.1,1326,1176,1246074,2,1.3955441962841149
Pseudomonadota,GCF_046843095.1,NZ_CP177327.1,206,157,154278,8,0.6993811516398467
Pseudomonadota,GCF_046843095.1,NZ_CP177329.1,472,379,381738,8,0.7399524640105866
Pseudomonadota,GCF_047116315.1,NZ_CP128797.1,7,3,708,1,2.181818181818182
Pseudomonadota,GCF_047275775.1,NZ_CP178515.1,1121,989,1011978,8,1.1868557382243765
Pseudomonadota,GCF_047302685.1,NZ_CP129991.1,121,53,61566,2,1.063709631276514
Pseudomonadota,GCF_047323925.1,NZ_CP178752.1,372,346,373896,3,1.122820535697268
Pseudomonadota,GCF_047323925.1,NZ_CP178753.1,204,186,206742,3,1.1408634628885264
Pseudomonadota,GCF_047323925.1,NZ_CP178754.1,59,52,40986,3,1.125823122350953
Pseudomonadota,GCF_047658125.1,NZ_CP180340.1,105,58,69378,1,0.9040097205346296
Pseudomonadota,GCF_047658995.1,NZ_CP180334.1,105,58,69378,1,0.9040097205346296
Pseudomonadota,GCF_047659005.1,NZ_CP180328.1,106,59,71925,1,0.920689655172414
Pseudomonadota,GCF_047659015.1,NZ_CP180321.1,105,58,69684,1,0.9155609167671892
Pseudomonadota,GCF_047715505.1,NZ_CP180395.1,114,54,47127,2,1.0954846955283764
Pseudomonadota,GCF_047716015.1,NZ_CP180401.1,105,58,69378,1,0.9040097205346296
Pseudomonadota,GCF_047772455.1,NZ_CP179886.1,73,34,40701,1,0.8549222797927462
Pseudomonadota,GCF_047777975.1,NZ_CP180567.1,5,3,2733,1,0.967741935483871
Pseudomonadota,GCF_047777985.1,NZ_CP180562.1,5,3,2733,1,0.967741935483871
Pseudomonadota,GCF_047778105.1,NZ_CP180554.1,1227,286,309546,18,0.9292736687079044
Pseudomonadota,GCF_047922945.1,NZ_CP181327.1,105,51,62865,2,1.0218673406862746
Pseudomonadota,GCF_047943055.1,NZ_CP181341.1,214,172,184071,8,1.2030381858839152
Pseudomonadota,GCF_047943055.1,NZ_CP181342.1,800,688,692946,8,1.1958327115309104
Pseudomonadota,GCF_047946685.1,NZ_CP159530.1,262,258,253506,1,0.8022064617809299
Pseudomonadota,GCF_047946695.1,NZ_CP159616.1,708,656,743592,2,1.3769057276141214
Pseudomonadota,GCF_047946885.1,NZ_CP181374.1,27,24,18492,3,1.4560875246753968
Pseudomonadota,GCF_047947005.1,NZ_CP129304.1,7,3,708,1,2.181818181818182
Pseudomonadota,GCF_047947045.1,NZ_CP133292.1,368,286,253401,1,0.8003880669415474
Pseudomonadota,GCF_048012845.1,NZ_CP182160.1,100,50,46998,1,0.9750297265160524
Pseudomonadota,GCF_048016545.1,NZ_CP182176.1,117,64,73158,3,1.0600084792757631
Pseudomonadota,GCF_048163865.1,NZ_CP182338.1,97,47,51129,2,1.0174667082485052
Pseudomonadota,GCF_048270675.1,NZ_CP182419.1,1505,1334,1318221,13,1.1547667822028076
Pseudomonadota,GCF_048288315.1,NZ_CP133064.1,523,468,438921,1,1.1492625368731564
Pseudomonadota,GCF_048391065.1,NZ_CP183025.1,112,60,65886,1,0.8549121665582303
Pseudomonadota,GCF_048391125.1,NZ_CP183011.1,1501,1391,1397856,8,1.151254990293446
Pseudomonadota,GCF_048393755.1,NZ_CP183016.1,110,59,72672,1,1.1544178364987614
Pseudomonadota,GCF_048402605.1,NZ_CP183151.1,154,94,80697,3,0.918074354742936
Pseudomonadota,GCF_048403475.1,NZ_CP183103.1,101,45,43113,2,1.0170448991561043
Pseudomonadota,GCF_048403485.1,NZ_CP183096.1,98,43,39129,2,1.0176764321053278
Pseudomonadota,GCF_048405095.1,NZ_CP183086.1,101,47,46683,2,1.0422116030198516
Pseudomonadota,GCF_048405105.1,NZ_CP183090.1,101,46,38043,2,1.0266558217045842
Pseudomonadota,GCF_048541625.1,NZ_CP183340.1,87,40,47571,2,0.9580267852367964
Pseudomonadota,GCF_048541645.1,NZ_CP183354.1,144,93,105087,1,1.176169122357463
Pseudomonadota,GCF_048565025.1,NZ_CP183388.1,105,58,69684,1,0.9155609167671892
Pseudomonadota,GCF_048568865.1,NZ_CP183779.1,287,189,180216,2,1.0393781984299226
Pseudomonadota,GCF_048568885.1,NZ_CP183787.1,109,53,57366,2,1.0613019401308912
Pseudomonadota,GCF_048568955.1,NZ_CP074778.1,110,46,46587,3,0.9477378852816608
Pseudomonadota,GCF_048568965.1,NZ_CP074782.1,110,46,46587,3,0.9477378852816608
Pseudomonadota,GCF_048568985.1,NZ_CP074792.1,169,154,128952,5,0.7246353985730504
Pseudomonadota,GCF_048568985.1,NZ_CP074794.1,111,47,36825,5,0.8803987732170373
Pseudomonadota,GCF_048568995.1,NZ_CP074805.1,112,53,45114,3,0.9653671815114588
Pseudomonadota,GCF_048569015.1,NZ_CP074812.1,108,46,44499,3,0.9454390264232724
Pseudomonadota,GCF_048569025.1,NZ_CP074817.1,112,47,44958,3,0.954350971791462
Pseudomonadota,GCF_048571425.1,NZ_CP074892.1,104,44,39648,3,0.9464796777296778
Pseudomonadota,GCF_048571455.1,NZ_CP074905.1,121,53,44055,3,0.9710887324968072
Pseudomonadota,GCF_048571615.1,NZ_CP074960.1,112,50,45510,3,0.9334835993594708
Pseudomonadota,GCF_048571645.1,NZ_CP074968.1,109,43,44361,3,0.9583922788886418
Pseudomonadota,GCF_048571665.1,NZ_CP074972.1,107,45,46812,3,0.9633421474959666
Pseudomonadota,GCF_048571835.1,NZ_CP074880.1,108,47,47406,3,0.959980296146913
Pseudomonadota,GCF_048572645.1,NZ_CP123334.1,110,47,45267,2,1.0416510612958072
Pseudomonadota,GCF_048572805.1,NZ_CP183852.1,139,69,70017,1,1.2903907074973602
Pseudomonadota,GCF_048585415.1,NZ_CP183926.1,907,774,805932,5,1.704982621460384
Pseudomonadota,GCF_048585415.1,NZ_CP183928.1,160,134,150429,5,1.7508815446361712
Pseudomonadota,GCF_048585595.1,NZ_CP184054.1,116,52,61416,3,1.1187243819161876
Pseudomonadota,GCF_048585685.1,NZ_CP183968.1,180,163,173910,2,1.2745047670946483
Pseudomonadota,GCF_048585725.1,NZ_CP184119.1,124,59,63555,4,1.077448336824696
Pseudomonadota,GCF_048585735.1,NZ_CP184157.1,109,50,45204,2,1.0149013846747388
Pseudomonadota,GCF_048585745.1,NZ_CP184147.1,134,55,58344,2,1.050208462525497
Pseudomonadota,GCF_048595835.1,NZ_CP184398.1,118,49,58767,1,1.4714881780250348
Pseudomonadota,GCF_048690735.1,NZ_CP127955.1,113,60,69690,1,0.843359142346635
Pseudomonadota,GCF_048690755.1,NZ_CP127929.1,110,53,61551,2,1.0294815714726873
Pseudomonadota,GCF_048751875.1,NZ_CP127962.1,113,60,69690,1,0.843359142346635
Pseudomonadota,GCF_048754195.1,NZ_CP128044.1,113,60,69690,1,0.843359142346635
Pseudomonadota,GCF_048755815.1,NZ_CP146097.1,107,55,69786,2,1.056192692318347
Pseudomonadota,GCF_048833685.1,NZ_CP184780.1,434,255,228702,2,1.1286077046667562
Pseudomonadota,GCF_048962285.1,NZ_CP185012.1,116,60,71199,2,1.0505114508858546
Pseudomonadota,GCF_049075675.1,NZ_CP184066.1,117,52,61140,3,1.1173186793173868
Pseudomonadota,GCF_049187015.1,NZ_CP185806.1,154,103,113529,1,0.7019641332194705
Pseudomonadota,GCF_049187565.1,NZ_CP185810.1,103,47,49887,2,0.987348561636394
Pseudomonadota,GCF_049200665.1,NZ_CP128104.1,109,58,71874,1,1.1993214588634435
Pseudomonadota,GCF_049265845.1,NZ_CP074731.1,108,46,46986,3,0.9627653804837212
Pseudomonadota,GCF_049348255.1,NZ_CP186344.1,113,60,69690,1,0.843359142346635
Pseudomonadota,GCF_049348705.1,NZ_CP186486.1,45,32,38709,1,0.7697063369397218
Pseudomonadota,GCF_049349215.1,NZ_CP186490.1,110,57,70104,2,1.0398849801048486
Pseudomonadota,GCF_049390655.1,NZ_CP038037.1,134,117,122145,2,0.6363841242561654
Pseudomonadota,GCF_049390655.1,NZ_CP038039.1,193,146,130212,2,0.7625219826743959
Pseudomonadota,GCF_049390655.1,NZ_CP038041.1,421,369,392214,2,0.6760437800088922
Pseudomonadota,GCF_049391125.1,NZ_CP038051.1,87,85,83112,2,1.1899795120134102
Pseudomonadota,GCF_049391125.1,NZ_CP038055.1,364,306,322740,2,1.167503461156581
Pseudomonadota,GCF_049391175.1,NZ_CP038059.1,240,213,228717,2,1.1561408084232745
Pseudomonadota,GCF_049391175.1,NZ_CP038060.1,275,253,272805,2,1.121657980421404
Pseudomonadota,GCF_049391625.1,NZ_CP038075.1,108,104,103116,2,1.1851261083584943
Pseudomonadota,GCF_049391625.1,NZ_CP038079.1,300,261,275841,2,1.163635239716861
Pseudomonadota,GCF_049391675.1,NZ_CP038088.1,242,212,223296,2,1.1528738014124962
Pseudomonadota,GCF_049391675.1,NZ_CP038089.1,264,240,255309,2,1.1343926587123456
Pseudomonadota,GCF_049392085.1,NZ_CP038091.1,200,147,137325,2,0.767871093964674
Pseudomonadota,GCF_049392085.1,NZ_CP038092.1,241,211,224079,2,0.6680189576558
Pseudomonadota,GCF_049392085.1,NZ_CP038094.1,304,281,306930,2,0.67383820131206
Pseudomonadota,GCF_049489415.1,NZ_CP077443.1,114,43,39042,3,0.946367454336882
Pseudomonadota,GCF_049489465.1,NZ_CP077453.1,107,55,48858,3,1.0654373357903963
Pseudomonadota,GCF_049489465.1,NZ_CP077454.1,96,41,36390,3,1.0998315671883636
Pseudomonadota,GCF_049532525.1,NZ_CP186632.1,4926,4597,4403406,18,1.117221025618236
Pseudomonadota,GCF_049569755.1,NZ_CP077449.1,113,44,37872,3,0.9616690845842002
Pseudomonadota,GCF_049569765.1,NZ_CP077462.1,102,47,46926,2,0.9906955373040032
Pseudomonadota,GCF_049570315.1,NZ_CP077484.1,118,51,44199,4,1.0432839170707506
Pseudomonadota,GCF_049570315.1,NZ_CP077485.1,102,45,43641,4,0.9986032812724646
Pseudomonadota,GCF_049570325.1,NZ_CP077492.1,116,50,42243,5,0.9837898613795596
Pseudomonadota,GCF_049570325.1,NZ_CP077493.1,114,46,41397,5,0.9523302451777548
Pseudomonadota,GCF_049570405.1,NZ_CP077509.1,117,54,47829,3,0.9928521753397788
Pseudomonadota,GCF_049617375.1,NZ_CP131729.1,110,57,71580,2,1.0377551519419423
Pseudomonadota,GCF_049810405.1,NZ_CP187391.1,922,263,274671,17,1.0719246737853012
Pseudomonadota,GCF_049949095.1,NZ_CP188190.1,19,17,19227,1,1.311163895486936
Pseudomonadota,GCF_049949245.1,NZ_CP188123.1,218,159,226797,3,1.0752105244296537
Pseudomonadota,GCF_049949255.1,NZ_CP188103.1,109,57,71439,1,1.183533447684391
Pseudomonadota,GCF_049991385.1,NZ_CP188228.1,112,56,66126,2,1.0293862317243407
Pseudomonadota,GCF_049995775.1,NZ_CP188263.1,113,57,67347,2,1.026288725544908
Pseudomonadota,GCF_050031495.1,NZ_CP188279.1,116,54,66678,1,0.854419410745234
Pseudomonadota,GCF_050058015.1,NZ_CP170105.1,212,195,163440,9,1.0691550920603814
Pseudomonadota,GCF_050058015.1,NZ_CP170106.1,669,616,521127,9,1.0899566497789146
Pseudomonadota,GCF_050155475.1,NZ_CP189646.1,3,2,1917,2,1.529887640449438
