GCF_ID,Plasmid_ID,Length,Total_tRNA,sample_id,num_contigs,size,gc,md5,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,mash_nearest_neighbor,mash_neighbor_distance,mash_neighbor_identification,primary_cluster_id,secondary_cluster_id,predicted_host_range_overall_rank,predicted_host_range_overall_name,observed_host_range_ncbi_rank,observed_host_range_ncbi_name,reported_host_range_lit_rank,reported_host_range_lit_name,associated_pmid(s),has_tRNA,mobility_status,size_group
GCF_018436065.1,NZ_CP075348.1,432748,2,"NZ_CP075348.1 Pseudochrobactrum algeriensis strain C150915_17 plasmid pPB17_1, complete sequence",1.0,432748.0,0.5139157200033275,54e7ed4c8d28d518dca0f428e90ebfee,-,-,-,-,-,-,-,-,non-mobilizable,CP015741,0.295981,Shinella sp. HZN7,AG384,AQ415,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_018436125.1,NZ_CP075356.1,432745,2,"NZ_CP075356.1 Pseudochrobactrum algeriensis strain C150915_16 plasmid pPB16_1, complete sequence",1.0,432745.0,0.5139100393996464,d5129556b8c652bacfa97ab7888f2094,-,-,-,-,-,-,-,-,non-mobilizable,CP015741,0.295981,Shinella sp. HZN7,AG384,AQ415,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_018436245.1,NZ_CP075360.1,432748,2,"NZ_CP075360.1 Pseudochrobactrum algeriensis isolate C130915_07 plasmid pPB07_1, complete sequence",1.0,432748.0,0.5139110983759602,1587cc02849a29f3a1c692aec32e1bbf,-,-,-,-,-,-,-,-,non-mobilizable,CP015741,0.295981,Shinella sp. HZN7,AG384,AQ415,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_020002245.1,NZ_CP082364.1,395960,16,"NZ_CP082364.1 Bacillus badius strain NBPM-293 plasmid pPM400, complete sequence",1.0,395960.0,0.415443479139307,f99dd231d5adcf1254f8f2552038ebc8,-,-,-,-,-,-,-,-,non-mobilizable,CP041516,0.191731,Bacillus aryabhattai,AD859,AN525,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_020341615.1,NZ_CP084393.1,463690,3,"NZ_CP084393.1 Pseudochrobactrum sp. XF203 plasmid p.QF3, complete sequence",1.0,463690.0,0.5116349285082706,fbd7a77c551c9575f2ca544b062d53c4,-,-,-,-,-,-,-,-,non-mobilizable,NC_008741,0.295981,Desulfovibrio vulgaris DP4,AA059,AH657,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_020623585.1,NZ_CP074588.1,1319534,1,"NZ_CP074588.1 Pseudoalteromonas piscicida strain 2515 plasmid unnamed, complete sequence",1.0,1319534.0,0.4259761400615672,4197a41322e67d0f938ee127b0255c27,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_020808945.1,NZ_CP086258.1,171394,1,"NZ_CP086258.1 Providencia rettgeri strain KM4 plasmid unnamed, complete sequence",1.0,171394.0,0.3847042486901525,97e1f35b10e731f8a8b9747797a2d106,rep_cluster_1220,000517__CP008919_00003,-,-,-,-,-,-,non-mobilizable,CP017672,0.142009,Providencia rettgeri,AA133,AH765,genus,Providencia,genus,Providencia,-,-,-,True,available,≥100 kb
GCF_023547145.1,NZ_CP095442.1,51458,1,"NZ_CP095442.1 Providencia stuartii strain CMC-4104 plasmid pPhage-like, complete sequence",1.0,51458.0,0.4172917719305064,63f254b609ea2f49a8ad544c11310ade,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_047323925.1,NZ_CP178752.1,414881,2,"NZ_CP178752.1 Pseudidiomarina sp. YC-516-91 plasmid unnamed1, complete sequence",1.0,414881.0,0.5088350635483427,a85e11876c6256a03b14e5eecfa3accb,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_047323925.1,NZ_CP178753.1,234099,2,"NZ_CP178753.1 Pseudidiomarina sp. YC-516-91 plasmid unnamed2, complete sequence",1.0,234099.0,0.5042951913506679,c08b3a8f7a8ac74fa20cad4afca2ff2c,-,-,-,-,-,-,-,-,non-mobilizable,CP042519,0.295981,Citrobacter freundii,AA045,AH628,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_047323925.1,NZ_CP178754.1,47948,1,"NZ_CP178754.1 Pseudidiomarina sp. YC-516-91 plasmid unnamed3, complete sequence",1.0,47948.0,0.4940143488779511,9394876b77fbfe4f8857edf2a7b3a0c6,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_047323925.1,NZ_CP178757.1,714,1,"NZ_CP178757.1 Pseudidiomarina sp. YC-516-91 plasmid unnamed6, complete sequence",1.0,714.0,0.4831932773109244,232de27007152fb31eb2a55574435c39,-,-,-,-,-,-,-,-,non-mobilizable,CP041516,0.295981,Bacillus aryabhattai,AD859,AN525,-,-,-,-,-,-,-,True,available,<100 kb
GCF_047946885.1,NZ_CP181374.1,25237,5,"NZ_CP181374.1 Proteus mirabilis strain COFI-RLBCAU-II plasmid unnamed3, complete sequence",1.0,25237.0,0.3542417878511709,46d39d2afe1b6b191340c27f13e424d4,-,-,-,-,-,-,-,-,non-mobilizable,AP017915,0.295981,Candidatus Azobacteroides pseudotrichonymphae,AD935,AN630,-,-,-,-,-,-,-,True,available,<100 kb
GCF_048914685.1,NZ_CP128409.1,216192,2,"NZ_CP128409.1 Pseudochrobactrum sp. MP213Fo plasmid p216, complete sequence",1.0,216192.0,0.48519371669627,62ef3be8610974939bea3c68a0b3bf3c,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_050156575.1,NZ_CP189582.1,40664,1,"NZ_CP189582.1 Pseudarthrobacter sp. S6 plasmid unnamed, complete sequence",1.0,40664.0,0.6042691324021248,1ce028d659f19ffdf18857bd6aaf7c71,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_915401765.1,NZ_OU659131.1,488666,18,"NZ_OU659131.1 Providencia alcalifaciens strain 2019-04-28370-1-5 isolate 2019-04-28370-1-5 plasmid 2, complete sequence",1.0,488666.0,0.4197590992620726,136ad83d9ca2328c6ae03691b9ac21a8,-,-,-,-,-,-,-,-,non-mobilizable,CP008701,0.243761,Klebsiella variicola,AA442,AI517,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003369735.1,NZ_CP030914.1,85842,1,"NZ_CP030914.1 Pseudomonas aeruginosa strain Y89 plasmid pY89, complete sequence",1.0,85842.0,0.6009529134922299,bc19f72f71b214bb49ec2c69f73f903f,rep_cluster_322,001633__HM560971,MOBH,NC_019202_00108,MPF_G,"NC_019202_00074,NC_019202_00094,NC_019202_00095,NC_019202_00037,NC_019202_00083,NC_019202_00086,NC_019202_00087",-,-,conjugative,CP030914,0.0,Pseudomonas aeruginosa,AF876,AP882,genus,Pseudomonas,genus,Pseudomonas,-,-,-,True,available,<100 kb
GCF_008245185.1,NZ_CP042268.1,167069,7,"NZ_CP042268.1 Pseudomonas aeruginosa strain HOU1 plasmid pHOU1-1, complete sequence",1.0,167069.0,0.6492586895234903,54321a6d6db49ee12da9ab8a23ad4da5,-,-,-,-,-,-,-,-,non-mobilizable,CP042268,0.0,Pseudomonas aeruginosa,AE985,AO877,genus,Pseudomonas,genus,Pseudomonas,-,-,-,True,available,≥100 kb
GCF_022533445.1,NZ_CP092847.1,46126,1,"NZ_CP092847.1 Pseudomonas aeruginosa strain ISS SRV-K plasmid pSRV_K_1, complete sequence",1.0,46126.0,0.5750986428478515,d66714da587e2e330ec00cf9cc81841a,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_029961325.1,NZ_CP124637.1,57117,4,"NZ_CP124637.1 Pseudomonas aeruginosa strain 2021CK-01162 plasmid unnamed5, complete sequence",1.0,57117.0,0.5887914281212249,d98808bd376d163b2dcb1204815e0803,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_029961625.1,NZ_CP124656.1,52756,4,"NZ_CP124656.1 Pseudomonas aeruginosa strain 2022CK-00069 plasmid unnamed1, complete sequence",1.0,52756.0,0.5916483433164,d7bb676bbd9b0d1714345b8306925537,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_000146005.2,NZ_CP031226.1,971889,54,"NZ_CP031226.1 Pseudomonas amygdali pv. lachrymans str. M301315 plasmid pMPPla107, complete sequence",1.0,971889.0,0.5283628068637468,777360ed43fcb963cbba8990298137f6,rep_cluster_1322,000641__NZ_CM000959_00627,-,-,MPF_I,"NZ_CM000959_00574,NZ_CM000959_00564,NZ_CM000959_00563,NZ_CM000959_00702",-,-,non-mobilizable,CP045303,0.295981,Azotobacter salinestris,AG391,AQ422,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_033229485.1,NZ_CP137513.1,62563,3,"NZ_CP137513.1 Pseudomonas aeruginosa strain HPA0271 plasmid pHPA0271-2, complete sequence",1.0,62563.0,0.5911481226923261,e50b22b19073ce4fd945e90544a4e819,-,-,-,-,-,-,-,-,non-mobilizable,CP017078,0.295981,Novosphingobium resinovorum,AD353,AM892,-,-,-,-,-,-,-,True,available,<100 kb
GCF_038433795.1,NZ_CP131792.1,846886,7,"NZ_CP131792.1 Pseudomonas aeruginosa strain 2014S05-249 plasmid p2014S05-249-1, complete sequence",1.0,846886.0,0.6527525546531646,11b2db8661b9b928d1d749abd7ddf3e3,rep_cluster_322,001633__HM560971,MOBH,NC_019202_00108,MPF_G,"NC_019202_00074,NC_019202_00037,NC_019202_00083,NC_019202_00086,NC_019202_00094,NC_019202_00095,NC_019202_00087",-,-,conjugative,CP030914,0.117785,Pseudomonas aeruginosa,AF876,AP882,genus,Pseudomonas,genus,Pseudomonas,-,-,-,True,available,≥100 kb
GCF_040571335.1,NZ_CP159884.1,58873,2,"NZ_CP159884.1 Pseudomonas aeruginosa strain 100690 plasmid pMRSN100690_p1, complete sequence",1.0,58873.0,0.586567696567187,f354b1876fa2f5f8fd57363fd9d73da3,-,-,-,-,-,-,-,-,non-mobilizable,CP029091,0.295981,Pseudomonas aeruginosa,AC880,AM237,-,-,-,-,-,-,-,True,available,<100 kb
GCF_000452745.2,NZ_CP047266.1,108727,2,"NZ_CP047266.1 Pseudomonas asturiensis strain CC1524 plasmid pCC1524, complete sequence",1.0,108727.0,0.5953626973980704,af7572f361d42741e931c7621b3f423e,-,-,-,-,-,-,-,-,non-mobilizable,CP014061,0.203604,Pseudomonas monteilii,AC881,AM238,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_000963835.1,NZ_CP011111.1,16587,1,"NZ_CP011111.1 Pseudomonas chlororaphis strain PCL1606 plasmid unnamed, complete sequence",1.0,16587.0,0.5632121540965817,4097e0bdbf38aff77a3a4ac45f39f45a,-,-,-,-,-,-,-,-,non-mobilizable,CP011111,0.0,Pseudomonas chlororaphis,AD692,AN321,genus,Pseudomonas,genus,Pseudomonas,-,-,-,True,available,<100 kb
GCF_013305625.2,NZ_MN961670.1,636818,1,"NZ_MN961670.1 Pseudomonas putida strain NY5709 plasmid pNY5709-IMP, complete sequence",1.0,636818.0,0.5616298534275099,be45cfbe7ba0dfa2a39262c5abae5f77,-,-,-,-,MPF_T,"NC_009444_00213,NC_014621_00013,NC_009444_00223",-,-,non-mobilizable,MF144194,0.100846,Pseudomonas aeruginosa,AC068,AL102,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_045037965.1,NZ_CP173615.1,498459,4,"NZ_CP173615.1 Pseudomonas marginalis strain M13 plasmid unnamed3, complete sequence",1.0,498459.0,0.5163814877452308,6b7c39cae806dc536dc1b595b50bfcb5,-,-,-,-,-,-,-,-,non-mobilizable,CP026208,0.243761,Escherichia coli,AA543,AI729,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_045678035.1,NZ_CP053064.1,787051,3,"NZ_CP053064.1 Pseudomonas luteola strain JZ42 plasmid Pls1, complete sequence",1.0,787051.0,0.538106171010519,2ad82b8aa2ca7ce04ff0353e62557cb5,-,-,-,-,-,-,-,-,non-mobilizable,LR134413,0.263022,Legionella adelaidensis,AD865,AN533,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_045678035.1,NZ_CP053066.1,255324,2,"NZ_CP053066.1 Pseudomonas luteola strain JZ42 plasmid Pls3, complete sequence",1.0,255324.0,0.5328758753583682,56897e43bd450fad5a3c80d7c08f1fc3,-,-,-,-,-,-,-,-,non-mobilizable,LR134413,0.23011,Legionella adelaidensis,AD865,AN533,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_047222365.1,NZ_CP178395.1,581603,10,"NZ_CP178395.1 Pseudomonas bubulae strain S31 plasmid pPBS311, complete sequence",1.0,581603.0,0.5932208052571943,ef9cb1c8c8325ea66e8ea06a3f940dbb,-,-,-,-,-,-,-,-,non-mobilizable,LR134413,0.263022,Legionella adelaidensis,AD865,AN533,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_047222365.1,NZ_CP178396.1,195059,2,"NZ_CP178396.1 Pseudomonas bubulae strain S31 plasmid pPBS312, complete sequence",1.0,195059.0,0.5832850573416248,032ffb827f0b69ca0c70f6ddb293c8c9,-,-,-,-,-,-,-,-,non-mobilizable,LR134413,0.243761,Legionella adelaidensis,AD865,AN533,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003627215.1,NZ_CP032678.1,904163,41,"NZ_CP032678.1 Pseudomonas sp. Leaf58 plasmid pBASL58, complete sequence",1.0,904163.0,0.5541257494500439,5c74575afacafa8539a853ebcd390933,-,-,-,-,MPF_I,"NZ_CM000959_00574,NZ_CM000959_00564",-,-,non-mobilizable,CP020541,0.295981,Sphingobium herbicidovorans,AE176,AN901,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_020691745.1,NZ_CP085705.1,31784,1,"NZ_CP085705.1 Pseudomonas sp. HN2-3 plasmid pHN2-3, complete sequence",1.0,31784.0,0.6298766675056632,d4c5b4410cb2d5e80d3478605923f7a0,-,-,-,-,-,-,-,-,non-mobilizable,CP017449,0.295981,Acidihalobacter prosperus,AG920,AQ976,-,-,-,-,-,-,-,True,available,<100 kb
GCF_035758525.1,NZ_CP142112.1,46235,1,"NZ_CP142112.1 Pseudomonas putida strain WBC-3 plasmid unnamed2, complete sequence",1.0,46235.0,0.5762517573267005,7b5a09f7e851abd0772a8a3113b35ca3,rep_cluster_428,001762__CP010893_00030,MOBP,KF840720,MPF_T,"NC_023274_00035,NC_023274_00038,NC_023274_00039,NC_023274_00041,NC_023274_00044,NC_023274_00045",-,-,conjugative,AP015033,0.0843302,Pseudomonas putida,AE599,AO414,class,Gammaproteobacteria,class,Gammaproteobacteria,-,-,-,True,available,<100 kb
GCF_036347735.1,NZ_CP143525.1,577576,1,"NZ_CP143525.1 Pseudomonas putida strain MT178 plasmid pTmex-577K, complete sequence",1.0,577576.0,0.5551252129589872,4eadc8695c9683110be84d255283e4f4,-,-,-,-,MPF_T,"NC_009444_00213,NC_009444_00223,NC_014621_00013",-,-,non-mobilizable,MF144194,0.126974,Pseudomonas aeruginosa,AC068,AL102,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_037071415.1,NZ_CP143488.1,1168067,40,"NZ_CP143488.1 Pseudomonas silesiensis strain G3 plasmid pPL1, complete sequence",1.0,1168067.0,0.5325447940914348,f6561f627fbe4944cd481f599925cf6f,-,-,-,-,-,-,-,-,non-mobilizable,CP042349,0.295981,Staphylococcus aureus,AB110,AJ682,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_046042685.1,NZ_CP064950.1,948989,41,"NZ_CP064950.1 Pseudomonas sp. PLMAX plasmid pPLMAXa, complete sequence",1.0,948989.0,0.5371727174919836,0560fd47ca8e12b52775ab7fb0e621e1,-,-,-,-,-,-,-,-,non-mobilizable,NC_005244,0.295981,Pseudomonas putida ND6,AC070,AL105,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_046619455.1,NZ_CP177042.1,895153,27,"NZ_CP177042.1 Pseudomonas shirazensis strain MPB06 plasmid unnamed1, complete sequence",1.0,895153.0,0.616405240221504,b247a871363978c666cc0587756bc2a3,-,-,-,-,-,-,-,-,non-mobilizable,LR134413,0.263022,Legionella adelaidensis,AD865,AN533,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_000009125.1,NC_003296.1,2094509,5,"NC_003296.1 Ralstonia pseudosolanacearum GMI1000 plasmid pGMI1000MP, complete sequence",1.0,2094509.0,0.6686622019766923,c62a06e0a710fa9d5edb2267c06d8289,-,-,MOBP,NC_003296_00524,-,-,-,-,mobilizable,CP022767,0.197292,Ralstonia solanacearum,AG445,AQ480,genus,Burkholderia,genus,Burkholderia,-,-,-,True,available,≥100 kb
GCF_000215325.1,NC_017575.1,1949172,1,"NC_017575.1 Ralstonia solanacearum Po82 megaplasmid, complete sequence",1.0,1949172.0,0.6673351556455767,fedafa1e3c325a19ade105cddeab6159,-,-,-,-,-,-,-,-,non-mobilizable,CP012941,0.203604,Ralstonia solanacearum,AG446,AQ482,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_000283475.1,NC_014310.1,2085000,1,"NC_014310.1 Ralstonia solanacearum PSI07 plasmid mpPSI07, complete sequence",1.0,2085000.0,0.6612685851318945,a455066352d83cb73978ebed51214f11,rep_cluster_46,001808__NC_014310_01490,-,-,-,-,-,-,non-mobilizable,CP022483,0.243761,Ralstonia solanacearum,AG445,AQ481,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_000452825.2,NZ_CP159361.1,107942,1,"NZ_CP159361.1 Pseudomonas syringae CC1417 plasmid pCC1417, complete sequence",1.0,107942.0,0.5947823831316819,1c82882376edea3e2247bdbda5d75609,-,-,-,-,-,-,-,-,non-mobilizable,CP014061,0.210897,Pseudomonas monteilii,AC881,AM238,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_000525615.2,NZ_CP172583.1,2122903,1,"NZ_CP172583.1 Ralstonia solanacearum P673 plasmid megaplasmid, complete sequence",1.0,2122903.0,0.6651702880442488,3c495660ddc1fd21e6ecc878492738e3,-,-,-,-,-,-,-,-,non-mobilizable,CP012941,0.210897,Ralstonia solanacearum,AG446,AQ482,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_001299555.1,NZ_CP012688.1,1999545,1,"NZ_CP012688.1 Ralstonia solanacearum strain UY031 plasmid unnamed, complete sequence",1.0,1999545.0,0.6673713269768873,c8c57c299e78fac84d957004c956cfd7,-,-,MOBP,NC_010553_00087,-,-,-,-,mobilizable,CP012941,0.191731,Ralstonia solanacearum,AG446,AQ482,genus,Burkholderia,genus,Burkholderia,-,-,-,True,available,≥100 kb
GCF_001586135.1,NZ_CP014703.1,1883432,1,"NZ_CP014703.1 Ralstonia solanacearum strain KACC 10722 plasmid unnamed, complete sequence",1.0,1883432.0,0.6629700461710325,f9c8e035f794403e61b9af692760eeda,-,-,-,-,-,-,-,-,non-mobilizable,CP022483,0.219531,Ralstonia solanacearum,AG445,AQ481,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_001587135.1,NZ_CP012940.1,1932001,1,"NZ_CP012940.1 Ralstonia solanacearum strain UW163 plasmid unnamed, complete sequence",1.0,1932001.0,0.6675286399955279,9b11a7ae28efdb63b457a012fd899b31,-,-,-,-,-,-,-,-,non-mobilizable,CP012941,0.203604,Ralstonia solanacearum,AG446,AQ482,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_001587155.1,NZ_CP012944.1,2069788,1,"NZ_CP012944.1 Ralstonia solanacearum strain IBSBF1503 plasmid unnamed, complete sequence",1.0,2069788.0,0.6655440074055894,b31c7a31cc55da1708839c62b33f374f,-,-,MOBP,NC_007949_00237,-,-,-,-,mobilizable,CP012941,0.197292,Ralstonia solanacearum,AG446,AQ482,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_001644805.2,NZ_CP172971.1,2341923,1,"NZ_CP172971.1 Ralstonia solanacearum strain P597 plasmid megaplasmid, complete sequence",1.0,2341923.0,0.6626567141618235,664cc3c0cdcf48fc968bab3dfc8be662,-,-,-,-,-,-,-,-,non-mobilizable,CP012941,0.203604,Ralstonia solanacearum,AG446,AQ482,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_001891105.1,NZ_CP015116.1,2093441,4,"NZ_CP015116.1 Ralstonia pseudosolanacearum strain EP1 plasmid unnamed, complete sequence",1.0,2093441.0,0.6694370655776781,c74ccadb3dbe849c3444cbf368400ee4,-,-,MOBP,NC_021745_01558,-,-,-,-,mobilizable,CP022483,0.182269,Ralstonia solanacearum,AG445,AQ481,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_002220465.1,NZ_CP016915.1,2061090,3,"NZ_CP016915.1 Ralstonia pseudosolanacearum strain CQPS-1 plasmid unnamed, complete sequence",1.0,2061090.0,0.6709056858264316,261a6e6644e1f1f258b5dec8df047762,-,-,MOBP,NC_021745_01558,-,-,-,-,mobilizable,CP022767,0.23011,Ralstonia solanacearum,AG445,AQ480,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_002222635.1,NZ_CP022417.1,292917,3,"NZ_CP022417.1 Pseudosulfitobacter pseudonitzschiae strain SMR1 plasmid pSMR1-2, complete sequence",1.0,292917.0,0.5881017489596029,1620cbfd2317bb16ea4f5f55c885b963,rep_cluster_251,001529__CP022417_00152,MOBP,CP022417_00162,-,-,-,-,mobilizable,CP022417,0.0,Sulfitobacter pseudonitzschiae,AC810,AM151,family,Roseobacteraceae,family,Roseobacteraceae,-,-,-,True,available,≥100 kb
GCF_002501565.1,NZ_CP021653.1,1999547,1,"NZ_CP021653.1 Ralstonia solanacearum strain RS 488 plasmid unnamed, complete sequence",1.0,1999547.0,0.6673507401097786,82f210640fa199d508b486b23b69e3d2,-,-,MOBP,NC_010553_00087,-,-,-,-,mobilizable,CP012941,0.191731,Ralstonia solanacearum,AG446,AQ482,genus,Burkholderia,genus,Burkholderia,-,-,-,True,available,≥100 kb
GCF_002549815.1,NZ_CP021767.1,1999547,1,"NZ_CP021767.1 Ralstonia solanacearum strain RS 489 plasmid unnamed, complete sequence",1.0,1999547.0,0.6673235381564419,52f513518a82664b8ed1527cafed5405,-,-,MOBP,NC_010553_00087,-,-,-,-,mobilizable,CP012941,0.23011,Ralstonia solanacearum,AG446,AQ482,genus,Burkholderia,genus,Burkholderia,-,-,-,True,available,≥100 kb
GCF_003515145.1,NZ_CP022771.1,1883756,1,"NZ_CP022771.1 Ralstonia solanacearum strain T51 plasmid unnamed, complete sequence",1.0,1883756.0,0.66298129906421,94e470b5fcce61faa0d1ddd5df8cb2dd,-,-,-,-,-,-,-,-,non-mobilizable,CP022483,0.219531,Ralstonia solanacearum,AG445,AQ481,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515165.1,NZ_CP022777.1,1883805,1,"NZ_CP022777.1 Ralstonia solanacearum strain T11 plasmid unnamed, complete sequence",1.0,1883805.0,0.6629550298465074,63a6bec1083c9e85b0e2f72e283bd992,-,-,-,-,-,-,-,-,non-mobilizable,CP022483,0.219531,Ralstonia solanacearum,AG445,AQ481,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515185.1,NZ_CP022789.1,1986284,1,"NZ_CP022789.1 Ralstonia solanacearum strain SL3175 plasmid unnamed, complete sequence",1.0,1986284.0,0.6622945157892829,5bc58d2ee8cd0ba42c37291200c46c01,-,-,-,-,-,-,-,-,non-mobilizable,CP012941,0.219531,Ralstonia solanacearum,AG446,AQ482,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515265.1,NZ_CP022760.1,1986282,1,"NZ_CP022760.1 Ralstonia solanacearum strain T98 plasmid unnamed, complete sequence",1.0,1986282.0,0.6622941757514794,1b401060e2851e477267e7058d12e091,-,-,-,-,-,-,-,-,non-mobilizable,CP012941,0.219531,Ralstonia solanacearum,AG446,AQ482,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515325.1,NZ_CP022775.1,1988373,1,"NZ_CP022775.1 Ralstonia solanacearum strain T12 plasmid unnamed, complete sequence",1.0,1988373.0,0.6643627729807234,e163e876d40e7540a11ce10da880133b,-,-,-,-,-,-,-,-,non-mobilizable,CP022767,0.219531,Ralstonia solanacearum,AG445,AQ480,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515425.1,NZ_CP022797.1,1988567,1,"NZ_CP022797.1 Ralstonia solanacearum strain SL2312 plasmid unnamed, complete sequence",1.0,1988567.0,0.6643950140980918,81fc181d6922b48969349a32287c24a3,-,-,-,-,-,-,-,-,non-mobilizable,CP022767,0.219531,Ralstonia solanacearum,AG445,AQ480,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515445.1,NZ_CP022799.1,1884392,1,"NZ_CP022799.1 Ralstonia solanacearum strain SL2064 plasmid unnamed, complete sequence",1.0,1884392.0,0.6629655613057156,64ecd216818bdf26439f7f3d170db1bd,-,-,-,-,-,-,-,-,non-mobilizable,CP022483,0.219531,Ralstonia solanacearum,AG445,AQ481,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515485.1,NZ_CP022758.1,1988531,1,"NZ_CP022758.1 Ralstonia solanacearum strain T101 plasmid unnamed, complete sequence",1.0,1988531.0,0.6643889383670659,f52ebb9f79403956f45323bba61a9bcf,-,-,-,-,-,-,-,-,non-mobilizable,CP022767,0.219531,Ralstonia solanacearum,AG445,AQ480,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515505.1,NZ_CP022762.1,1884412,1,"NZ_CP022762.1 Ralstonia solanacearum strain T95 plasmid unnamed, complete sequence",1.0,1884412.0,0.6629670157056949,201a80164de2583b2d0b4aa8ffa908ca,-,-,-,-,-,-,-,-,non-mobilizable,CP022483,0.219531,Ralstonia solanacearum,AG445,AQ481,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003515525.1,NZ_CP022764.1,1988569,1,"NZ_CP022764.1 Ralstonia solanacearum strain T82 plasmid unnamed, complete sequence",1.0,1988569.0,0.6643958545064315,a72ef0daa650453d4220bb944f527491,-,-,-,-,-,-,-,-,non-mobilizable,CP022767,0.219531,Ralstonia solanacearum,AG445,AQ480,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003590605.1,NZ_CP026308.1,1949116,1,"NZ_CP026308.1 Ralstonia solanacearum strain IBSBF 2571 plasmid unnamed, complete sequence",1.0,1949116.0,0.667486904841937,bbfcde36993a49e34b4f25557bb1e926,-,-,-,-,-,-,-,-,non-mobilizable,CP012941,0.210897,Ralstonia solanacearum,AG446,AQ482,-,-,-,-,-,-,-,True,available,≥100 kb
