Replicon_Acc,Length,Total_tRNA,log10_size,has_tRNA,plot_eligible,size_bin
NZ_CP146838.1,127741,0,5.106330311640207,False,True,"(5.069, 5.207]"
NZ_CP146839.1,16041,0,4.205231438820003,False,True,"(4.103, 4.241]"
NZ_CP146840.1,7863,0,3.8955882756662628,False,True,"(3.828, 3.966]"
NZ_CP133228.1,90910,0,4.958611657764879,False,True,"(4.931, 5.069]"
NZ_CP065385.1,3529,0,3.5476516583599693,False,True,"(3.414, 3.552]"
NZ_CP065494.1,3529,0,3.5476516583599693,False,True,"(3.414, 3.552]"
NZ_CP065499.1,5430,0,3.734799829588847,False,True,"(3.69, 3.828]"
NZ_CP065507.1,7493,0,3.874655732598101,False,True,"(3.828, 3.966]"
NZ_CP065508.1,5728,0,3.758003009299799,False,True,"(3.69, 3.828]"
NZ_CP065501.1,8145,0,3.910891088644528,False,True,"(3.828, 3.966]"
NZ_CP065503.1,5175,0,3.7139103541289553,False,True,"(3.69, 3.828]"
NZ_CP065505.1,5923,0,3.7725417326409434,False,True,"(3.69, 3.828]"
NZ_CP163425.1,156681,1,5.195016334723518,True,True,"(5.069, 5.207]"
NZ_CP163426.1,34065,1,4.532308393275416,True,True,"(4.517, 4.655]"
NZ_CP107990.1,112508,0,5.051183404512523,False,True,"(4.931, 5.069]"
NZ_CP107991.1,84492,0,4.92681559036588,False,True,"(4.793, 4.931]"
NZ_CP107993.1,36848,0,4.566413920620156,False,True,"(4.517, 4.655]"
NZ_CP109086.1,172078,0,5.235725349761952,False,True,"(5.207, 5.345]"
NZ_CP072432.1,118735,32,5.074578756581535,True,True,"(5.069, 5.207]"
NZ_CP169413.1,84927,0,4.9290457831397845,False,True,"(4.793, 4.931]"
NZ_CP169414.1,73375,0,4.865548114255671,False,True,"(4.793, 4.931]"
NZ_CP170354.1,218677,2,5.3398031072335,True,True,"(5.207, 5.345]"
NZ_CP170388.1,88601,0,4.947438623602977,False,True,"(4.931, 5.069]"
NZ_CP108648.1,81319,0,4.910192029371409,False,True,"(4.793, 4.931]"
NZ_CP108641.1,119484,0,5.077309753175891,False,True,"(5.069, 5.207]"
NZ_CP108617.1,411089,0,5.613935855998994,False,True,"(5.483, 5.621]"
NZ_CP108618.1,223225,2,5.348742831636696,True,True,"(5.345, 5.483]"
NZ_CP108619.1,96455,0,4.984324745366389,False,True,"(4.931, 5.069]"
NZ_CP108620.1,60650,0,4.782830805202591,False,True,"(4.655, 4.793]"
NZ_CP108574.1,54691,0,4.737915864323833,False,True,"(4.655, 4.793]"
NZ_CP109572.1,676055,0,5.8299820291144995,False,True,"(5.759, 5.897]"
NZ_CP109573.1,56751,0,4.753973518563937,False,True,"(4.655, 4.793]"
NZ_CP109519.1,327289,1,5.514931409158966,True,True,"(5.483, 5.621]"
NZ_CP109520.1,94072,0,4.973460377358947,False,True,"(4.931, 5.069]"
NZ_CP109521.1,26859,0,4.4290898392125735,False,True,"(4.379, 4.517]"
NZ_CP109516.1,90906,0,4.958592548578363,False,True,"(4.931, 5.069]"
NZ_CP109414.1,224030,1,5.350306178879111,True,True,"(5.345, 5.483]"
NZ_CP109415.1,53527,0,4.728572903387989,False,True,"(4.655, 4.793]"
NZ_CP109401.1,437587,1,5.641064411332394,True,True,"(5.621, 5.759]"
NZ_CP109402.1,210764,0,5.323796432268576,False,True,"(5.207, 5.345]"
NZ_CP108300.1,177943,0,5.250280908208546,False,True,"(5.207, 5.345]"
NZ_CP108301.1,73082,0,4.863810423971668,False,True,"(4.793, 4.931]"
NZ_CP108228.1,175491,0,5.2442548487188665,False,True,"(5.207, 5.345]"
NZ_CP108219.1,308391,0,5.489101695230505,False,True,"(5.483, 5.621]"
NZ_CP108220.1,130976,0,5.117191722965176,False,True,"(5.069, 5.207]"
NZ_CP108862.1,268418,0,5.428811636081738,False,True,"(5.345, 5.483]"
NZ_CP108769.1,561994,0,5.749731678948418,False,True,"(5.621, 5.759]"
NZ_CP108770.1,207239,0,5.316471487998746,False,True,"(5.207, 5.345]"
NZ_CP108771.1,179216,0,5.253376779888152,False,True,"(5.207, 5.345]"
NZ_CP108772.1,18461,0,4.266255222297651,False,True,"(4.241, 4.379]"
NZ_CP108727.1,28193,0,4.450141291342469,False,True,"(4.379, 4.517]"
NZ_CP108710.1,388376,0,5.589252384496498,False,True,"(5.483, 5.621]"
NZ_CP109060.1,294500,1,5.469085299123121,True,True,"(5.345, 5.483]"
NZ_CP108693.1,292313,1,5.465848130111866,True,True,"(5.345, 5.483]"
NZ_CP108694.1,55247,0,4.742308700116073,False,True,"(4.655, 4.793]"
NZ_CP108665.1,1045373,4,6.019271278904606,True,True,"(5.897, 6.034]"
NZ_CP108666.1,140009,0,5.146155953711862,False,True,"(5.069, 5.207]"
NZ_CP108667.1,39454,0,4.596091040241604,False,True,"(4.517, 4.655]"
NZ_CP108668.1,33876,0,4.529892124194544,False,True,"(4.517, 4.655]"
NZ_CP108180.1,171209,0,5.233526590642546,False,True,"(5.207, 5.345]"
NZ_CP107859.1,130157,0,5.114467529952921,False,True,"(5.069, 5.207]"
NZ_CP107732.1,139613,0,5.144925859300052,False,True,"(5.069, 5.207]"
NZ_CP109045.1,390828,7,5.591985670220446,True,True,"(5.483, 5.621]"
NZ_CP108841.1,1160295,0,6.0645684207650215,False,True,"(6.034, 6.172]"
NZ_CP108842.1,691576,2,5.839839913392485,True,True,"(5.759, 5.897]"
NZ_CP108843.1,91572,0,4.961762699602076,False,True,"(4.931, 5.069]"
NZ_CP108844.1,21617,0,4.334795422556774,False,True,"(4.241, 4.379]"
NZ_CP108821.1,938812,3,5.972578632162682,True,True,"(5.897, 6.034]"
NZ_CP108822.1,88611,0,4.947487637719669,False,True,"(4.931, 5.069]"
NZ_CP108823.1,34066,0,4.53232114208233,False,True,"(4.517, 4.655]"
NZ_CP108819.1,17342,0,4.239099181887367,False,True,"(4.103, 4.241]"
NZ_CP109523.1,214811,0,5.332056516864496,False,True,"(5.207, 5.345]"
NZ_CP109524.1,88279,0,4.9458574049501784,False,True,"(4.931, 5.069]"
NZ_CP109525.1,35347,0,4.548352559894337,False,True,"(4.517, 4.655]"
NZ_CP109526.1,14020,0,4.14674801363064,False,True,"(4.103, 4.241]"
NZ_CP109388.1,320398,0,5.505689796451917,False,True,"(5.483, 5.621]"
NZ_CP109382.1,911696,0,5.9598500493682804,False,True,"(5.897, 6.034]"
NZ_CP109383.1,119822,0,5.078536564308885,False,True,"(5.069, 5.207]"
NZ_CP109348.1,272812,0,5.435863469427121,False,True,"(5.345, 5.483]"
NZ_CP109342.1,161119,0,5.207146757728972,False,True,"(5.207, 5.345]"
NZ_CP109340.1,93338,0,4.970058490803802,False,True,"(4.931, 5.069]"
NZ_CP109318.1,303137,0,5.481638948294807,False,True,"(5.345, 5.483]"
NZ_CP109310.1,184118,1,5.26509624868076,True,True,"(5.207, 5.345]"
NZ_CP109311.1,72478,0,4.860206200660094,False,True,"(4.793, 4.931]"
NZ_CP109295.1,154783,1,5.189723259889383,True,True,"(5.069, 5.207]"
NZ_CP109288.1,126621,0,5.102505739076204,False,True,"(5.069, 5.207]"
NZ_CP109289.1,54177,0,4.733814952717858,False,True,"(4.655, 4.793]"
NZ_CP109282.1,171949,0,5.235399654448554,False,True,"(5.207, 5.345]"
NZ_CP109276.1,387208,1,5.587944321570147,True,True,"(5.483, 5.621]"
NZ_CP109271.1,171848,0,5.2351444821001385,False,True,"(5.207, 5.345]"
NZ_CP109269.1,236970,0,5.374693368545393,False,True,"(5.345, 5.483]"
NZ_CP109265.1,183140,0,5.262783209850764,False,True,"(5.207, 5.345]"
NZ_CP109263.1,214002,2,5.330417832157158,True,True,"(5.207, 5.345]"
NZ_CP109257.1,230113,0,5.361941154386957,False,True,"(5.345, 5.483]"
NZ_CP109253.1,357796,0,5.553635481039521,False,True,"(5.483, 5.621]"
NZ_CP109244.1,172072,0,5.2357102065575845,False,True,"(5.207, 5.345]"
NZ_CP109236.1,95179,0,4.978541137563354,False,True,"(4.931, 5.069]"
NZ_CP109237.1,51188,0,4.709168161276517,False,True,"(4.655, 4.793]"
NZ_CP109227.1,438721,0,5.64218842302095,False,True,"(5.621, 5.759]"
NZ_CP109595.1,141142,0,5.1496562671494805,False,True,"(5.069, 5.207]"
NZ_CP109216.1,117666,0,5.0706509900692245,False,True,"(5.069, 5.207]"
NZ_CP109217.1,48189,0,4.682947914079004,False,True,"(4.655, 4.793]"
NZ_CP109218.1,34911,0,4.542962289039381,False,True,"(4.517, 4.655]"
NZ_CP109219.1,11429,0,4.058008232715403,False,True,"(3.966, 4.103]"
NZ_CP108277.1,918299,0,5.962984111383622,False,True,"(5.897, 6.034]"
NZ_CP108278.1,122230,0,5.087177811761157,False,True,"(5.069, 5.207]"
NZ_CP108279.1,99171,0,4.996384692504281,False,True,"(4.931, 5.069]"
NZ_CP177075.1,23775,0,4.376120525609451,False,True,"(4.241, 4.379]"
NZ_CP177076.1,173457,0,5.239191830842999,False,True,"(5.207, 5.345]"
NZ_CP185365.1,8252,0,3.916559219301114,False,True,"(3.828, 3.966]"
NZ_CP185367.1,8217,0,3.914713286973624,False,True,"(3.828, 3.966]"
NZ_CP109239.1,170064,0,5.230612389708765,False,True,"(5.207, 5.345]"
NZ_CP109240.1,86299,0,4.936005763305034,False,True,"(4.931, 5.069]"
NZ_CP191152.1,68830,0,4.837777769553734,False,True,"(4.793, 4.931]"
NZ_LR822016.1,3345,0,3.524396122103842,False,True,"(3.414, 3.552]"
NZ_LR822018.1,3823,0,3.582404298019028,False,True,"(3.552, 3.69]"
NZ_LR822021.1,4403,0,3.6437486854595256,False,True,"(3.552, 3.69]"
NZ_LR822022.1,2162,0,3.3348556896172914,False,True,"(3.276, 3.414]"
NZ_LR822024.1,4451,0,3.6484575942825224,False,True,"(3.552, 3.69]"
NZ_LR822028.1,4395,0,3.642958879409791,False,True,"(3.552, 3.69]"
NZ_LR822038.1,3530,0,3.5477747053878224,False,True,"(3.414, 3.552]"
NZ_LR824003.1,3345,0,3.524396122103842,False,True,"(3.414, 3.552]"
NZ_OX371414.1,7023,0,3.846522668416287,False,True,"(3.828, 3.966]"
NZ_OX371413.1,81337,0,4.910288150027347,False,True,"(4.793, 4.931]"
NZ_CP048262.1,292624,0,5.46630994256893,False,True,"(5.345, 5.483]"
NZ_CP106651.1,198437,0,5.297622652685383,False,True,"(5.207, 5.345]"
NZ_CP007575.1,12120,0,4.083502619830267,False,True,"(3.966, 4.103]"
NZ_CP011665.1,529571,0,5.723924194549439,False,True,"(5.621, 5.759]"
NZ_CP011666.1,134791,0,5.129660895308911,False,True,"(5.069, 5.207]"
NZ_CP011667.1,183653,0,5.26399802700641,False,True,"(5.207, 5.345]"
NZ_CP003988.1,237512,0,5.375685556706685,False,True,"(5.345, 5.483]"
NZ_LN831788.1,86370,0,4.9363629195977445,False,True,"(4.931, 5.069]"
NZ_LN831789.1,132226,0,5.121316860189715,False,True,"(5.069, 5.207]"
NZ_CP011523.1,99537,0,4.9979845471666975,False,True,"(4.931, 5.069]"
NZ_CP009803.1,142804,0,5.154740372381317,False,True,"(5.069, 5.207]"
NZ_CP009804.1,24272,0,4.3851055634426555,False,True,"(4.379, 4.517]"
NZ_CP013744.1,288836,0,5.46065132195499,False,True,"(5.345, 5.483]"
NZ_CP119134.1,565563,1,5.752480989506232,True,True,"(5.621, 5.759]"
NZ_CP119135.2,191380,5,5.28189655024606,True,True,"(5.207, 5.345]"
NZ_CP015867.1,617085,0,5.790344989784336,False,True,"(5.759, 5.897]"
NZ_CP020040.1,518852,2,5.715043495132469,True,True,"(5.621, 5.759]"
NZ_CP020041.1,240209,2,5.380589275244709,True,True,"(5.345, 5.483]"
NZ_CP021119.1,144028,0,5.15844693003553,False,True,"(5.069, 5.207]"
NZ_CP023993.1,49553,0,4.695069952343107,False,True,"(4.655, 4.793]"
NZ_CP024986.1,241081,1,5.382162984245937,True,True,"(5.345, 5.483]"
NZ_CP026305.1,127264,0,5.104705569305886,False,True,"(5.069, 5.207]"
NZ_CP026306.1,46827,0,4.670496335335361,False,True,"(4.655, 4.793]"
NZ_CP022546.1,51329,0,4.710362803346826,False,True,"(4.655, 4.793]"
NZ_CP033582.1,630187,0,5.799469439957471,False,True,"(5.759, 5.897]"
NZ_CP033583.1,254705,0,5.406037470488137,False,True,"(5.345, 5.483]"
NZ_CP033584.1,10517,0,4.021891873919109,False,True,"(3.966, 4.103]"
NZ_CP033585.1,7012,0,3.8458419074217574,False,True,"(3.828, 3.966]"
NZ_CP032230.1,86882,0,4.938929809700646,False,True,"(4.931, 5.069]"
NZ_CP025552.1,292604,0,5.4662802587887915,False,True,"(5.345, 5.483]"
NZ_CP045095.1,59304,0,4.773083987113686,False,True,"(4.655, 4.793]"
NZ_CP047145.1,91452,0,4.961193207674284,False,True,"(4.931, 5.069]"
NZ_CP026489.1,186091,0,5.269725369665676,False,True,"(5.207, 5.345]"
NZ_CP070374.1,129956,0,5.113796335447167,False,True,"(5.069, 5.207]"
NZ_CP054917.1,151949,1,5.18169784626584,True,True,"(5.069, 5.207]"
NZ_CP054927.1,608416,1,5.784200626518932,True,True,"(5.759, 5.897]"
NZ_CP054928.1,53193,0,4.725854484524468,False,True,"(4.655, 4.793]"
NZ_CP054921.1,136926,0,5.136485921358325,False,True,"(5.069, 5.207]"
NZ_CP054922.1,133747,0,5.126284049399377,False,True,"(5.069, 5.207]"
NZ_CP045705.1,147517,0,5.168842071709189,False,True,"(5.069, 5.207]"
NZ_CP066832.1,319978,1,5.505120119547868,True,True,"(5.483, 5.621]"
NZ_CP049946.1,140231,0,5.146844031039513,False,True,"(5.069, 5.207]"
NZ_CP051485.1,11203,0,4.049334335972284,False,True,"(3.966, 4.103]"
NZ_CP059899.1,191206,0,5.281501516214176,False,True,"(5.207, 5.345]"
NZ_CP071045.1,466817,0,5.669146663293979,False,True,"(5.621, 5.759]"
NZ_CP043496.1,292607,0,5.466284711485155,False,True,"(5.345, 5.483]"
NZ_CP063809.1,30948,0,4.490632588185562,False,True,"(4.379, 4.517]"
NZ_CP074103.1,517982,2,5.71431466816898,True,True,"(5.621, 5.759]"
NZ_CP081497.1,2808962,6,6.448545864049588,True,True,"(6.448, 6.586]"
NZ_CP083268.1,177399,0,5.248951167380116,False,True,"(5.207, 5.345]"
NZ_CP083591.1,29134,0,4.464400115889865,False,True,"(4.379, 4.517]"
NZ_CP085174.1,202015,0,5.305383617839538,False,True,"(5.207, 5.345]"
NZ_CP089537.1,32797,0,4.515834119838739,False,True,"(4.379, 4.517]"
NZ_CP150880.1,90473,0,4.956518991353994,False,True,"(4.931, 5.069]"
NZ_CP024990.1,90671,0,4.957468405540089,False,True,"(4.931, 5.069]"
NZ_CP024991.1,47751,0,4.6789824709969245,False,True,"(4.655, 4.793]"
NZ_CP094263.1,23857,0,4.3776158305597805,False,True,"(4.241, 4.379]"
NZ_CP094299.1,292578,0,5.466241666841203,False,True,"(5.345, 5.483]"
NZ_CP050694.1,35476,0,4.549934646225661,False,True,"(4.517, 4.655]"
NZ_CP096908.1,23788,0,4.37635792982724,False,True,"(4.241, 4.379]"
NZ_CP098484.1,334691,0,5.524644034129843,False,True,"(5.483, 5.621]"
NZ_CP099469.1,70497,0,4.848170635981932,False,True,"(4.793, 4.931]"
NZ_CP099470.1,21680,0,4.336059277866349,False,True,"(4.241, 4.379]"
NZ_CP100444.1,1754053,3,6.244042711755101,True,True,"(6.172, 6.31]"
NZ_CP100398.1,511447,0,5.708800635506383,False,True,"(5.621, 5.759]"
NZ_AP026074.1,1073703,0,6.030884166560003,False,True,"(5.897, 6.034]"
NZ_CP101650.1,34008,0,4.531581091959066,False,True,"(4.517, 4.655]"
NZ_CP101652.1,33509,0,4.525161467496205,False,True,"(4.517, 4.655]"
NZ_CP102510.1,388840,0,5.589770934458269,False,True,"(5.483, 5.621]"
NZ_CP113911.1,7437,0,3.871397781487484,False,True,"(3.828, 3.966]"
NZ_CP113912.1,108853,0,5.036840402743137,False,True,"(4.931, 5.069]"
NZ_CP104099.1,72710,0,4.861594144643865,False,True,"(4.793, 4.931]"
NZ_CP106799.1,249478,0,5.39703225376756,False,True,"(5.345, 5.483]"
NZ_CP106800.1,96071,0,4.982592311282714,False,True,"(4.931, 5.069]"
NZ_CP113104.1,186131,0,5.2698187106253345,False,True,"(5.207, 5.345]"
NZ_CP114204.1,20884,0,4.319813684538678,False,True,"(4.241, 4.379]"
NZ_CP116354.1,206313,0,5.3145265941892745,False,True,"(5.207, 5.345]"
NZ_CP101138.1,110082,0,5.0417163113445005,False,True,"(4.931, 5.069]"
NZ_CP117710.1,398978,6,5.600948948964898,True,True,"(5.483, 5.621]"
NZ_CP117711.1,53102,0,4.725110878381028,False,True,"(4.655, 4.793]"
NZ_CP117712.1,27477,0,4.438969313737987,False,True,"(4.379, 4.517]"
NZ_CP117713.1,14055,0,4.1478308499434595,False,True,"(4.103, 4.241]"
NZ_CP119146.1,296355,1,5.471812258904516,True,True,"(5.345, 5.483]"
NZ_CP119148.1,81774,0,4.9126152419179325,False,True,"(4.793, 4.931]"
NZ_CP095012.1,549987,0,5.740352424230627,False,True,"(5.621, 5.759]"
NZ_CP129916.1,61556,0,4.789270390978015,False,True,"(4.655, 4.793]"
NZ_CP130682.1,56525,0,4.752240571017397,False,True,"(4.655, 4.793]"
NZ_CP120989.1,100223,0,5.0009673984458285,False,True,"(4.931, 5.069]"
NZ_CP120991.1,345614,0,5.538591326398289,False,True,"(5.483, 5.621]"
NZ_CP120993.1,121712,0,5.085333398910944,False,True,"(5.069, 5.207]"
NZ_CP120994.1,10485,0,4.020568434801363,False,True,"(3.966, 4.103]"
NZ_CP120995.1,4576,0,3.6604860157849677,False,True,"(3.552, 3.69]"
NZ_CP120996.1,4166,0,3.619719265611727,False,True,"(3.552, 3.69]"
NZ_CP121272.1,150470,0,5.177449920971825,False,True,"(5.069, 5.207]"
NZ_CP134214.1,90031,1,4.954392074004006,True,True,"(4.931, 5.069]"
NZ_CP134204.1,24983,0,4.397644587969917,False,True,"(4.379, 4.517]"
NZ_CP134205.1,451593,1,5.654747201443952,True,True,"(5.621, 5.759]"
NZ_CP134610.1,155092,0,5.190589396488903,False,True,"(5.069, 5.207]"
NZ_CP134611.1,62326,0,4.794669255342644,False,True,"(4.793, 4.931]"
NZ_CP134613.1,125861,0,5.099891178013379,False,True,"(5.069, 5.207]"
NZ_CP134614.1,251144,0,5.399922807030635,False,True,"(5.345, 5.483]"
NZ_CP134615.1,31027,0,4.491739785689497,False,True,"(4.379, 4.517]"
NZ_CP135078.1,214348,0,5.331119435628242,False,True,"(5.207, 5.345]"
NZ_CP122459.1,131521,0,5.118995102300833,False,True,"(5.069, 5.207]"
NZ_CP137550.1,1471951,0,6.167893352947259,False,True,"(6.034, 6.172]"
NZ_CP139176.1,458105,0,5.660965031921378,False,True,"(5.621, 5.759]"
NZ_CP139045.1,155588,0,5.19197609821439,False,True,"(5.069, 5.207]"
NZ_CP139046.1,577722,3,5.761718906050465,True,True,"(5.759, 5.897]"
NZ_CP109092.1,241896,0,5.3836286869137995,False,True,"(5.345, 5.483]"
NZ_CP109093.1,172277,0,5.23622730043216,False,True,"(5.207, 5.345]"
NZ_CP109110.1,185497,0,5.268336890263834,False,True,"(5.207, 5.345]"
NZ_CP109111.1,15288,0,4.184350674046956,False,True,"(4.103, 4.241]"
NZ_CP109113.1,185516,0,5.26838137169798,False,True,"(5.207, 5.345]"
NZ_CP108576.1,409260,1,5.611999299914792,True,True,"(5.483, 5.621]"
NZ_CP108262.1,623880,0,5.795101063481204,False,True,"(5.759, 5.897]"
NZ_CP108263.1,412769,1,5.615707073225541,True,True,"(5.483, 5.621]"
NZ_CP107868.1,87636,0,4.942682546689075,False,True,"(4.931, 5.069]"
NZ_CP107870.1,230517,0,5.362702958940189,False,True,"(5.345, 5.483]"
NZ_CP107888.1,286564,0,5.457221630641344,False,True,"(5.345, 5.483]"
NZ_CP107895.1,396242,0,5.5979605070468095,False,True,"(5.483, 5.621]"
NZ_CP107900.1,245315,0,5.38972410433382,False,True,"(5.345, 5.483]"
NZ_CP107901.1,241242,0,5.382452920301996,False,True,"(5.345, 5.483]"
NZ_CP109338.1,326099,0,5.513349467020775,False,True,"(5.483, 5.621]"
NZ_CP107915.1,363548,0,5.56056175978623,False,True,"(5.483, 5.621]"
NZ_CP107922.1,281584,0,5.449607973946195,False,True,"(5.345, 5.483]"
NZ_CP107925.1,178248,0,5.251024665627203,False,True,"(5.207, 5.345]"
NZ_CP107946.1,156459,0,5.194400550147065,False,True,"(5.069, 5.207]"
NZ_CP107949.1,88304,0,4.945980376721188,False,True,"(4.931, 5.069]"
NZ_CP107959.1,42834,0,4.6317886323422375,False,True,"(4.517, 4.655]"
NZ_CP107961.1,674441,0,5.82894396365186,False,True,"(5.759, 5.897]"
NZ_CP107962.1,429427,0,5.632889346999094,False,True,"(5.621, 5.759]"
NZ_CP107997.1,61997,0,4.792370674740704,False,True,"(4.655, 4.793]"
NZ_CP107984.1,259736,0,5.414532148003592,False,True,"(5.345, 5.483]"
NZ_CP108000.1,238828,0,5.378085241773231,False,True,"(5.345, 5.483]"
NZ_CP108001.1,209436,0,5.3210513347332435,False,True,"(5.207, 5.345]"
NZ_CP108009.1,285122,0,5.455030728743977,False,True,"(5.345, 5.483]"
NZ_CP108010.1,177995,0,5.250407802854353,False,True,"(5.207, 5.345]"
NZ_CP108007.1,296690,0,5.472302908574988,False,True,"(5.345, 5.483]"
NZ_CP108024.1,682058,0,5.833821307220879,False,True,"(5.759, 5.897]"
NZ_CP108034.1,238339,0,5.377195112841451,False,True,"(5.345, 5.483]"
NZ_CP108035.1,41475,0,4.617786394696398,False,True,"(4.517, 4.655]"
NZ_CP108040.1,222614,1,5.347552473258149,True,True,"(5.345, 5.483]"
NZ_CP108056.1,46095,0,4.663653819312059,False,True,"(4.655, 4.793]"
NZ_CP108069.1,489730,0,5.689956708950599,False,True,"(5.621, 5.759]"
NZ_CP108071.1,309936,0,5.491272023781427,False,True,"(5.483, 5.621]"
NZ_CP108072.1,36209,0,4.558816530879456,False,True,"(4.517, 4.655]"
NZ_CP108077.1,41906,0,4.622276208654572,False,True,"(4.517, 4.655]"
NZ_CP108078.1,2331,0,3.3675422735205767,False,True,"(3.276, 3.414]"
NZ_CP108083.1,445349,0,5.648700481474967,False,True,"(5.621, 5.759]"
NZ_CP108327.1,121679,0,5.085215631877729,False,True,"(5.069, 5.207]"
NZ_CP108328.1,36152,0,4.558132328323145,False,True,"(4.517, 4.655]"
NZ_CP107920.1,222761,0,5.347839158820465,False,True,"(5.345, 5.483]"
NZ_CP108089.1,111822,0,5.0485272555956655,False,True,"(4.931, 5.069]"
NZ_CP108096.1,312015,8,5.494175473058946,True,True,"(5.483, 5.621]"
NZ_CP108097.1,303920,0,5.482759280546664,False,True,"(5.483, 5.621]"
NZ_CP108098.1,134078,0,5.1273575230982384,False,True,"(5.069, 5.207]"
NZ_CP108099.1,53565,0,4.728881109248463,False,True,"(4.655, 4.793]"
NZ_CP108132.1,260073,0,5.41509526738362,False,True,"(5.345, 5.483]"
NZ_CP108138.1,727299,0,5.8617129904385035,False,True,"(5.759, 5.897]"
NZ_CP108139.1,266950,0,5.426429925193927,False,True,"(5.345, 5.483]"
NZ_CP108144.1,62364,0,4.794933962870484,False,True,"(4.793, 4.931]"
NZ_CP109020.1,175621,0,5.244576445731941,False,True,"(5.207, 5.345]"
NZ_CP109021.1,22850,0,4.358886204405869,False,True,"(4.241, 4.379]"
NZ_CP109484.1,48254,0,4.683533319875132,False,True,"(4.655, 4.793]"
NZ_CP107756.1,93705,0,4.971762765001703,False,True,"(4.931, 5.069]"
NZ_CP107792.1,18451,0,4.266019908853498,False,True,"(4.241, 4.379]"
NZ_CP107797.1,342739,4,5.534963525267644,True,True,"(5.483, 5.621]"
NZ_CP107812.1,436969,0,5.64045062780226,False,True,"(5.621, 5.759]"
NZ_CP107820.1,267650,0,5.42756724771945,False,True,"(5.345, 5.483]"
NZ_CP107821.1,132597,0,5.122533698290591,False,True,"(5.069, 5.207]"
NZ_CP107822.1,89351,0,4.95109941741303,False,True,"(4.931, 5.069]"
NZ_CP107835.1,296756,0,5.472399508555184,False,True,"(5.345, 5.483]"
NZ_CP107837.1,291975,0,5.465345667109862,False,True,"(5.345, 5.483]"
NZ_CP107856.1,409907,0,5.612685334845937,False,True,"(5.483, 5.621]"
NZ_CP108972.1,57122,0,4.756803404891328,False,True,"(4.655, 4.793]"
NZ_CP108973.1,14273,0,4.154515265792397,False,True,"(4.103, 4.241]"
NZ_CP108975.1,92975,1,4.96836618703101,True,True,"(4.931, 5.069]"
NZ_CP147866.1,22791,0,4.357763381123948,False,True,"(4.241, 4.379]"
NZ_CP149797.1,32623,0,4.513523896113745,False,True,"(4.379, 4.517]"
NZ_CP149799.1,60707,0,4.783238771571056,False,True,"(4.655, 4.793]"
NZ_CP138631.1,197878,0,5.296397512196726,False,True,"(5.207, 5.345]"
NZ_CP138629.1,291635,0,5.464839643770466,False,True,"(5.345, 5.483]"
NZ_CP157807.1,964290,0,5.984207663010176,False,True,"(5.897, 6.034]"
NZ_CP157808.1,145011,0,5.161400947463282,False,True,"(5.069, 5.207]"
NZ_CP157810.1,829999,0,5.919077569129395,False,True,"(5.897, 6.034]"
NZ_CP157811.1,583221,0,5.765833153204162,False,True,"(5.759, 5.897]"
NZ_CP157812.1,34173,0,4.533683106579122,False,True,"(4.517, 4.655]"
NZ_CP161949.1,200073,0,5.301188484227472,False,True,"(5.207, 5.345]"
NZ_CP163519.1,63612,0,4.803539050274051,False,True,"(4.793, 4.931]"
NZ_CP163526.1,288381,0,5.459966643471183,False,True,"(5.345, 5.483]"
NZ_CP163527.1,6186,0,3.79140991566716,False,True,"(3.69, 3.828]"
NZ_CP163524.1,17528,0,4.243732364552649,False,True,"(4.241, 4.379]"
NZ_CP163522.1,60993,0,4.7852799950793505,False,True,"(4.655, 4.793]"
NZ_CP163521.1,365792,0,5.563234203070831,False,True,"(5.483, 5.621]"
NZ_CP107814.1,398942,1,5.600909760571678,True,True,"(5.483, 5.621]"
NZ_CP107815.1,363115,1,5.560044189652837,True,True,"(5.483, 5.621]"
NZ_CP107817.1,37715,0,4.576514112051963,False,True,"(4.517, 4.655]"
NZ_CP107818.1,9916,0,3.996336518095784,False,True,"(3.966, 4.103]"
NZ_CP107846.1,167292,0,5.223475173246156,False,True,"(5.207, 5.345]"
